,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
7306,0,0.284128845,0.208996713,0.429490536,2011,State,All,All Households,state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7307,1,0.132003158,0.66708529,0.103957564,2011,State,All,All Households,state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7308,0,0.348740786,0.11340367,0.507978916,2011,State,All,All Households,state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7309,1,0.618063331,0.301908612,0.053479694,2011,State,All,All Households,state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7310,0,0.460430741,0.189707264,0.305617183,2011,State,All,All Households,state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7311,1,0.487467319,0.351874948,0.139396012,2011,State,All,All Households,state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7312,0,0.458843559,0.161844447,0.335972667,2011,State,All,All Households,state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7313,1,0.080274709,0.632304966,0.116960175,2011,State,All,All Households,state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7314,0,0.503896415,0.177384019,0.257154405,2011,State,urban/rural,All Households,sector_state,0,0,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7315,1,0.471624434,0.418274999,0.106639251,2011,State,urban/rural,All Households,sector_state,0,0,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7316,0,0.508464515,0.17831479,0.24825491,2011,State,urban/rural,All Households,sector_state,0,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7317,1,0.44925642,0.389475465,0.126141474,2011,State,urban/rural,All Households,sector_state,0,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7318,0,0.572535396,0.196648762,0.163056254,2011,State,urban/rural,All Households,sector_state,0,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7319,1,0.233419821,0.598014057,0.145378515,2011,State,urban/rural,All Households,sector_state,0,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7320,0,0.211558446,0.018664552,0.56856823,2011,State,urban/rural,All Households,sector_state,0,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7321,1,0.473210126,0.023883628,0.502906263,2011,State,urban/rural,All Households,sector_state,0,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7322,0,0.680844903,0.08294186,0.165238068,2011,State,urban/rural,All Households,sector_state,0,0,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7323,1,0.5760566,0.318790227,0.068423107,2011,State,urban/rural,All Households,sector_state,0,0,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7324,0,0.63260442,0.148866534,0.154932335,2011,State,urban/rural,All Households,sector_state,0,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7325,1,0.357136756,0.52127254,0.097817875,2011,State,urban/rural,All Households,sector_state,0,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7326,0,0.344030291,0.09851303,0.553157389,2011,State,urban/rural,All Households,sector_state,0,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7327,1,0.384304523,0.003378546,0.543754697,2011,State,urban/rural,All Households,sector_state,0,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7328,0,0.655828178,0.180951595,0.112549648,2011,State,urban/rural,All Households,sector_state,0,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7329,1,0.581794977,0.347350329,0.050842248,2011,State,urban/rural,All Households,sector_state,0,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7330,0,0.739944816,0.127809614,0.093894839,2011,State,urban/rural,All Households,sector_state,0,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7331,1,0.620822787,0.316407263,0.038313396,2011,State,urban/rural,All Households,sector_state,0,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7332,0,0.62868607,0.173811793,0.090326943,2011,State,urban/rural,All Households,sector_state,0,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7333,1,0.524383008,0.380575776,0.027021788,2011,State,urban/rural,All Households,sector_state,0,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7334,0,0.521343231,0.027922159,0.431420058,2011,State,urban/rural,All Households,sector_state,0,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7335,1,0.819137216,0.039761908,0.139029905,2011,State,urban/rural,All Households,sector_state,0,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7336,0,0.689517438,0.006070212,0.270118654,2011,State,urban/rural,All Households,sector_state,0,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7337,1,0.829869449,0.024946921,0.098495074,2011,State,urban/rural,All Households,sector_state,0,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7338,0,0.546577632,0.004385614,0.409021407,2011,State,urban/rural,All Households,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7339,1,0.887532055,0.001660139,0.062817104,2011,State,urban/rural,All Households,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7340,0,0.48921895,0.03232827,0.444758475,2011,State,urban/rural,All Households,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7341,1,0.815126479,0.04439557,0.119373776,2011,State,urban/rural,All Households,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7342,0,0.656513274,0.00480154,0.318860143,2011,State,urban/rural,All Households,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7343,1,0.927313864,0.017592272,0.046703186,2011,State,urban/rural,All Households,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7344,0,0.465975463,0.304295868,0.169839144,2011,State,urban/rural,All Households,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7345,1,0.328326851,0.610819519,0.037995134,2011,State,urban/rural,All Households,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7346,0,0.551351428,0.092615768,0.31442374,2011,State,urban/rural,All Households,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7347,1,0.760756493,0.146711186,0.08402697,2011,State,urban/rural,All Households,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7348,0,0.634612858,0.098114394,0.193080053,2011,State,urban/rural,All Households,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7349,1,0.721638739,0.164943516,0.098727204,2011,State,urban/rural,All Households,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7350,0,0.57394439,0.221766368,0.146115109,2011,State,urban/rural,All Households,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7351,1,0.394135147,0.532391548,0.048132166,2011,State,urban/rural,All Households,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7352,0,0.522741973,0.232431144,0.140688226,2011,State,urban/rural,All Households,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7353,1,0.618418694,0.29439792,0.033665527,2011,State,urban/rural,All Households,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7354,0,0.610239387,0.129601642,0.192616478,2011,State,urban/rural,All Households,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7355,1,0.541216195,0.397005081,0.039021347,2011,State,urban/rural,All Households,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7356,0,0.710738003,0.106044114,0.166764304,2011,State,urban/rural,All Households,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7357,1,0.562907338,0.394003451,0.034778725,2011,State,urban/rural,All Households,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7358,0,0.730555832,0.125769421,0.116885126,2011,State,urban/rural,All Households,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7359,1,0.521950066,0.424547553,0.049071919,2011,State,urban/rural,All Households,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7360,0,0.667688012,0.138468474,0.174239933,2011,State,urban/rural,All Households,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7361,1,0.52640152,0.410085559,0.053101949,2011,State,urban/rural,All Households,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7362,0,0.223487288,0.04822899,0.714654624,2011,State,urban/rural,All Households,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7363,1,0.455462039,0.179854974,0.319718897,2011,State,urban/rural,All Households,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7364,0,0.581125498,0.213834777,0.17939356,2011,State,urban/rural,All Households,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7365,1,0.464437276,0.444941819,0.075593181,2011,State,urban/rural,All Households,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7366,0,0.427887619,0.403872311,0.125489354,2011,State,urban/rural,All Households,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7367,1,0.41008383,0.503947675,0.06261158,2011,State,urban/rural,All Households,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7368,0,0.599519014,0.269057631,0.113934539,2011,State,urban/rural,All Households,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7369,1,0.495729089,0.442735732,0.050195351,2011,State,urban/rural,All Households,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7370,0,0.445307672,0.149492249,0.331506163,2011,State,urban/rural,All Households,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7371,1,0.623573303,0.126245677,0.250181019,2011,State,urban/rural,All Households,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7372,0,0.256701827,0.214415863,0.400659114,2011,State,urban/rural,All Households,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7373,1,0.159004316,0.840995669,0,2011,State,urban/rural,All Households,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7374,0,0.354455441,0.351823747,0.17231001,2011,State,urban/rural,All Households,sector_state,0,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7375,1,0.260531604,0.549320161,0.104378305,2011,State,urban/rural,All Households,sector_state,0,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7376,0,0.325248182,0.468394995,0.162784353,2011,State,urban/rural,All Households,sector_state,0,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7377,1,0.234447464,0.673904181,0.069361784,2011,State,urban/rural,All Households,sector_state,0,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7378,0,0.370666057,0.330888331,0.256893903,2011,State,urban/rural,All Households,sector_state,0,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7379,1,0.090958342,0.713789344,0.040458035,2011,State,urban/rural,All Households,sector_state,0,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7380,0,0.449241996,0.112227701,0.425205022,2011,State,urban/rural,All Households,sector_state,0,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7381,1,0.674991012,0.237609759,0.058405526,2011,State,urban/rural,All Households,sector_state,0,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7382,0,0.549717665,0.293144643,0.124014273,2011,State,urban/rural,All Households,sector_state,0,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7383,1,0.524293602,0.404473186,0.055818759,2011,State,urban/rural,All Households,sector_state,0,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7384,0,0.494314671,0.177632436,0.278108865,2011,State,urban/rural,All Households,sector_state,0,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7385,1,0.080494814,0.648746848,0.083129242,2011,State,urban/rural,All Households,sector_state,0,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7386,0,0.422550738,0.067976125,0.441688567,2011,State,urban/rural,All Households,sector_state,1,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7387,1,0.410190761,0.336629897,0.210227892,2011,State,urban/rural,All Households,sector_state,1,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7388,0,0.225846872,0.059464741,0.55852145,2011,State,urban/rural,All Households,sector_state,1,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7389,1,0.292900741,0.37254703,0.254885405,2011,State,urban/rural,All Households,sector_state,1,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7390,0,0.483202457,0.050956685,0.38843286,2011,State,urban/rural,All Households,sector_state,1,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7391,1,0.407184005,0.197657168,0.377197206,2011,State,urban/rural,All Households,sector_state,1,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7392,0,0.171493217,0.018700076,0.781611383,2011,State,urban/rural,All Households,sector_state,1,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7393,1,0.413224578,0.192704961,0.394070446,2011,State,urban/rural,All Households,sector_state,1,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7394,0,0.417289495,0.02842309,0.446757406,2011,State,urban/rural,All Households,sector_state,1,1,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7395,1,0.618591666,0.148830786,0.206575245,2011,State,urban/rural,All Households,sector_state,1,1,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7396,0,0.419946849,0.056444053,0.439732522,2011,State,urban/rural,All Households,sector_state,1,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7397,1,0.41175437,0.274862677,0.286122143,2011,State,urban/rural,All Households,sector_state,1,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7398,0,0.450711578,0.012619089,0.494630039,2011,State,urban/rural,All Households,sector_state,1,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7399,1,0.382072836,0.083928734,0.533900559,2011,State,urban/rural,All Households,sector_state,1,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7400,0,0.454452872,0.054943953,0.400559962,2011,State,urban/rural,All Households,sector_state,1,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7401,1,0.445382774,0.28312847,0.227272555,2011,State,urban/rural,All Households,sector_state,1,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7402,0,0.454878449,0.038428485,0.42806375,2011,State,urban/rural,All Households,sector_state,1,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7403,1,0.57286942,0.208421096,0.178837568,2011,State,urban/rural,All Households,sector_state,1,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7404,0,0.439911455,0.035060029,0.294014484,2011,State,urban/rural,All Households,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7405,1,0.497838616,0.174127996,0.21448946,2011,State,urban/rural,All Households,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7406,0,0.266389102,0,0.630790412,2011,State,urban/rural,All Households,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7407,1,0.362422824,0.131525233,0.447873384,2011,State,urban/rural,All Households,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7408,0,0.216629609,0.062677272,0.670942485,2011,State,urban/rural,All Households,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7409,1,0.249741644,0.140252128,0.512287676,2011,State,urban/rural,All Households,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7410,0,0.346420258,0,0.580772579,2011,State,urban/rural,All Households,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7411,1,0.442471713,0.026464282,0.365847558,2011,State,urban/rural,All Households,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7412,0,0.369532704,0.00655236,0.573126495,2011,State,urban/rural,All Households,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7413,1,0.569814086,0.037580695,0.236126199,2011,State,urban/rural,All Households,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7414,0,0.307772577,0.023449605,0.625955522,2011,State,urban/rural,All Households,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7415,1,0.416079313,0.254128426,0.238748103,2011,State,urban/rural,All Households,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7416,0,0.384436399,0.040334433,0.419166982,2011,State,urban/rural,All Households,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7417,1,0.479512215,0.278608739,0.193229154,2011,State,urban/rural,All Households,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7418,0,0.292520076,0.023249373,0.596267521,2011,State,urban/rural,All Households,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7419,1,0.422215104,0.157295555,0.385490268,2011,State,urban/rural,All Households,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7420,0,0.367109358,0.036106955,0.48458007,2011,State,urban/rural,All Households,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7421,1,0.550600052,0.089984044,0.266314805,2011,State,urban/rural,All Households,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7422,0,0.38252601,0.057170983,0.446653098,2011,State,urban/rural,All Households,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7423,1,0.499571323,0.251812339,0.207004264,2011,State,urban/rural,All Households,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7424,0,0.315478712,0.075598985,0.466611147,2011,State,urban/rural,All Households,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7425,1,0.353135288,0.267931908,0.306585997,2011,State,urban/rural,All Households,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7426,0,0.297373503,0.045786146,0.539593816,2011,State,urban/rural,All Households,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7427,1,0.594129801,0.189128876,0.184547096,2011,State,urban/rural,All Households,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7428,0,0.320899248,0.096557952,0.497443289,2011,State,urban/rural,All Households,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7429,1,0.302897692,0.442249507,0.219499066,2011,State,urban/rural,All Households,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7430,0,0.397343457,0.052948054,0.497084081,2011,State,urban/rural,All Households,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7431,1,0.478960901,0.247949004,0.241866603,2011,State,urban/rural,All Households,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7432,0,0.390366852,0.02532303,0.545066655,2011,State,urban/rural,All Households,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7433,1,0.479629815,0.142330945,0.3558065,2011,State,urban/rural,All Households,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7434,0,0.276859313,0.029867586,0.690899074,2011,State,urban/rural,All Households,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7435,1,0.345564246,0.0590006,0.595435143,2011,State,urban/rural,All Households,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7436,0,0.364074141,0.032345872,0.537720144,2011,State,urban/rural,All Households,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
