,m_poor_1_33,g01_edu_1,g01_atten_1,g01_cm_1,g01_nutri_1,g01_elec_1,g01_toilet_1,g01_water_1,g01_house_1,g01_fuel_1,g01_asset_1,year,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
7678,1,0.969481289,0,0.016360061,0.039212335,0.216407642,0.641867578,0.241411179,0.931482911,0.869901597,0.941626191,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,1,NA,NA
7679,0,0.039882414,0.006010326,0,0.099862635,0.021194931,0.344142765,0.065455966,0.636337698,0.472675323,0.127854958,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,2 to 3,NA,NA
7680,1,0.644712746,0.024582585,0.037875891,0.484881282,0.237947777,0.709145367,0.340925962,0.971597075,0.898316741,0.674733579,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,2 to 3,NA,NA
7681,0,0.013496585,0.004532194,0.004114966,0.175930247,0.033679504,0.271606773,0.112015523,0.719323456,0.620388269,0.088907808,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,4 to 6,NA,NA
7682,1,0.420443773,0.084734447,0.049968585,0.753411055,0.245778412,0.710586548,0.427475244,0.972750545,0.944840431,0.530131936,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,4 to 6,NA,NA
7683,0,0,0.008328695,0.006414322,0.335050792,0.010214284,0.175027132,0.087057911,0.662503839,0.656288028,0.035566561,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,7+,NA,NA
7684,1,0.21550563,0.213329166,0.071780071,0.849288583,0.273712784,0.646904826,0.585012019,0.986754179,0.978646696,0.431041569,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,7+,NA,NA
7685,0,0,0,0,0,0,0,0,0,0,0,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,NA
8267,0,0.141239733,0,0,0.029304827,0.096070871,0.595772982,0.074871428,0.745827377,0.420197368,0.386792719,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,1,NA,NA
8268,1,0.960853159,0,0.020985328,0.03735346,0.214999735,0.625391006,0.274801105,0.966937661,0.930278659,0.938906193,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,1,NA,NA
8269,0,0.048529845,0.004591447,0,0.101638272,0.031887513,0.334672004,0.095144324,0.800274491,0.654670954,0.163372785,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,2 to 3,NA,NA
8270,1,0.664748967,0.029569285,0.039399724,0.439584166,0.273860276,0.702477574,0.396604598,0.968594611,0.923798501,0.717537582,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,2 to 3,NA,NA
8271,0,0.014398387,0.004444783,0.005083384,0.17039527,0.044965368,0.279015869,0.144009888,0.839899302,0.763777435,0.114968255,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,4 to 6,NA,NA
8272,1,0.433590502,0.091434643,0.052633509,0.731870413,0.270990759,0.716260195,0.457973212,0.979770243,0.948768914,0.547828197,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,4 to 6,NA,NA
8273,0,0,0.012650635,0,0.340193748,0.015514699,0.17858167,0.127871782,0.785198927,0.799021125,0.051142152,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,7+,NA,NA
8274,1,0.209764659,0.220136657,0.074070625,0.844479322,0.282447159,0.659295857,0.603680134,0.986331522,0.977965295,0.433755726,2015,4,State,urban/rural,HH Size,statesector,0,Tripura,NA,NA,NA,7+,NA,NA
8275,0,0.128421217,0,0,0.051756792,0,0.617625415,0.080434926,0.286918193,0.056112278,0.232046068,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,1,NA,NA
8276,1,1,0,0,0.045787383,0.22138758,0.700146973,0.123307392,0.806075633,0.656341612,0.951247156,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,1,NA,NA
8277,0,0.025963824,0.008294101,0,0.097004637,0.003984548,0.359386533,0.017670672,0.372470945,0.179741859,0.07068678,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,2 to 3,NA,NA
8278,1,0.545941472,0,0.030363936,0.708179414,0.060912408,0.742015064,0.066450872,0.986398101,0.772701144,0.463725775,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,2 to 3,NA,NA
8279,0,0.011262429,0.004748748,0.001715773,0.189642817,0.005719509,0.253251284,0.032751568,0.420604616,0.265150994,0.024344739,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,4 to 6,NA,NA
8280,1,0.315252006,0.031123694,0.028645542,0.925765693,0.044045221,0.665189564,0.18344976,0.916583359,0.913407326,0.388537526,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,4 to 6,NA,NA
8281,0,0,0,0.018775187,0.32513994,0,0.168177292,0.008406605,0.426061451,0.38123098,0.005551262,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,7+,NA,NA
8282,1,0.39541322,0,0,1,0,0.258600235,0,1,1,0.345986545,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,7+,NA,NA
8283,0,0,0,0,0,0,0,0,0,0,0,2015,4,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
8524,0,0.027008686,0.008154892,0.001185831,0.203382552,0.03231068,0.294928938,0.085728675,0.680903912,0.54017663,0.091938414,2015,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,0,NA
8525,1,0.512792289,0.068309925,0.020215752,0.719911754,0.273385465,0.632873654,0.302865505,0.964378595,0.868874907,0.594366431,2015,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,0,NA
8526,0,0.016220447,0.004455182,0.004168774,0.170858949,0.02568097,0.272540808,0.100741208,0.691849768,0.601914406,0.092586614,2015,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,1,NA
8527,1,0.444437176,0.090895332,0.056930594,0.676589668,0.240183711,0.717294753,0.456051528,0.975794673,0.954416335,0.551902533,2015,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,1,NA
8528,0,0,0,0,0,0,0,0,0,0,0,2015,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,NA,NA
8857,0,0.026193339,0.002842274,0,0.187197372,0.047613468,0.263141662,0.115811795,0.814558804,0.681668222,0.1134618,2015,4,State,urban/rural,Owns House,statesector,0,Tripura,NA,NA,NA,NA,0,NA
8858,1,0.510823727,0.074375078,0.022507776,0.707345843,0.317739397,0.629260898,0.345932931,0.991387188,0.886657,0.601039529,2015,4,State,urban/rural,Owns House,statesector,0,Tripura,NA,NA,NA,NA,0,NA
8859,0,0.018696254,0.006459931,0.004273863,0.175155461,0.035313006,0.283887535,0.135480106,0.825966358,0.762581468,0.119548269,2015,4,State,urban/rural,Owns House,statesector,0,Tripura,NA,NA,NA,NA,1,NA
8860,1,0.450951517,0.100197598,0.059386235,0.65954411,0.261268318,0.720154703,0.490424812,0.974782646,0.961738169,0.57098645,2015,4,State,urban/rural,Owns House,statesector,0,Tripura,NA,NA,NA,NA,1,NA
8861,0,0.028504871,0.017903699,0.003361865,0.233082801,0.004229624,0.353259444,0.030525275,0.435643315,0.280535519,0.052442387,2015,4,State,urban/rural,Owns House,statesector,1,Tripura,NA,NA,NA,NA,0,NA
8862,1,0.521913409,0.040206954,0.009595633,0.778136313,0.067870937,0.649613559,0.103312105,0.839234054,0.786481321,0.563446462,2015,4,State,urban/rural,Owns House,statesector,1,Tripura,NA,NA,NA,NA,0,NA
8863,0,0.010718426,0,0.003935235,0.161310717,0.004275557,0.247324809,0.02354046,0.393800527,0.244861603,0.032669343,2015,4,State,urban/rural,Owns House,statesector,1,Tripura,NA,NA,NA,NA,1,NA
8864,1,0.38598156,0.00742245,0.034895178,0.829546273,0.050983064,0.691631019,0.147606462,0.984876037,0.888715088,0.380654842,2015,4,State,urban/rural,Owns House,statesector,1,Tripura,NA,NA,NA,NA,1,NA
8865,0,0,0,0,0,0,0,0,0,0,0,2015,4,State,urban/rural,Owns House,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
9082,0,0.021709593,0.006247959,0.002836762,0.168531686,0.027309943,0.281272769,0.090046346,0.660737276,0.536858916,0.095167018,2015,4,State,All,Agri Land,state,99,Tripura,NA,NA,NA,NA,NA,0
9083,1,0.484688908,0.092911698,0.05612934,0.678462267,0.259400994,0.704692781,0.41850546,0.970976651,0.933968246,0.574543953,2015,4,State,All,Agri Land,state,99,Tripura,NA,NA,NA,NA,NA,0
9084,0,0.010138049,0.002655558,0.005257584,0.212783903,0.02751191,0.268408388,0.118962944,0.779569685,0.744129479,0.083660975,2015,4,State,All,Agri Land,state,99,Tripura,NA,NA,NA,NA,NA,1
9085,1,0.355004042,0.059524972,0.022159535,0.713930488,0.19807224,0.680139661,0.44701919,0.983155966,0.947311401,0.50574708,2015,4,State,All,Agri Land,state,99,Tripura,NA,NA,NA,NA,NA,1
9086,0,0,0,0,0,0,0,0,0,0,0,2015,4,State,All,Agri Land,state,99,Tripura,NA,NA,NA,NA,NA,NA
9414,0,0.025106393,0.006807105,0.00204174,0.163478762,0.041847698,0.288056165,0.131132975,0.823905587,0.721781969,0.132226214,2015,4,State,urban/rural,Agri Land,statesector,0,Tripura,NA,NA,NA,NA,NA,0
9415,1,0.490294725,0.104449525,0.060387276,0.657945514,0.291257381,0.706129014,0.467255384,0.976349831,0.945353627,0.594251394,2015,4,State,urban/rural,Agri Land,statesector,0,Tripura,NA,NA,NA,NA,NA,0
9416,0,0.010553333,0.002950171,0.005840871,0.209588036,0.030564137,0.259051502,0.129879609,0.821722269,0.789092839,0.087492704,2015,4,State,urban/rural,Agri Land,statesector,0,Tripura,NA,NA,NA,NA,NA,1
9417,1,0.362952948,0.062058453,0.023102682,0.707654297,0.203796759,0.689867735,0.445409,0.9838835,0.953927815,0.514205873,2015,4,State,urban/rural,Agri Land,statesector,0,Tripura,NA,NA,NA,NA,NA,1
9418,0,0.016404359,0.005374665,0.004078454,0.176423505,0.004604383,0.270678252,0.025875865,0.405895472,0.248039812,0.037286703,2015,4,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,0
9419,1,0.448858798,0.019166442,0.028914295,0.809597373,0.055787425,0.69551307,0.106915183,0.936633408,0.861197293,0.448581904,2015,4,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,0
9420,0,0.006394797,0,0,0.24159053,0,0.352748841,0.02056326,0.399618417,0.338843107,0.049122874,2015,4,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,1
9421,1,0.168242037,0,0,0.861392021,0.063572668,0.451576144,0.484851211,0.966061413,0.791855931,0.30700475,2015,4,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,1
9422,0,0,0,0,0,0,0,0,0,0,0,2015,4,State,urban/rural,Agri Land,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
73,0,0.039297905,0.036446549,0.012450245,0.25479579,0.044616669,0.229357615,0.013162453,0.520926893,0.445045769,0.039290026,2019,5,State,All,All Households,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
74,1,0.442197263,0.353109688,0.112376764,0.732187629,0.249603033,0.607414484,0.045446061,0.868619263,0.811177611,0.208068743,2019,5,State,All,All Households,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
211,0,0.038621847,0.034938913,0.012055355,0.265065908,0.056435861,0.252026826,0.013963557,0.632961512,0.572249889,0.041588314,2019,5,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
212,1,0.424577475,0.332031041,0.107716136,0.734583676,0.265269637,0.631787419,0.046668343,0.913925886,0.863109589,0.20640634,2019,5,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
213,0,0.041163098,0.040606,0.013539718,0.226461306,0.012008432,0.166814998,0.010952269,0.211831942,0.094099417,0.032949228,2019,5,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
214,1,0.5750857,0.512084901,0.147527158,0.714116871,0.131445676,0.423593879,0.036227629,0.526916683,0.419507205,0.220606491,2019,5,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
564,0,0.052406199,0.017522067,0.013130572,0.408956587,0.040377203,0.351748198,0.016634692,0.604248762,0.443262219,0.06869673,2019,5,State,All,Age,state,99,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
565,1,0.502518594,0.171835437,0.119323097,0.84267354,0.252906829,0.706212044,0.036533333,0.88942945,0.803253114,0.23833403,2019,5,State,All,Age,state,99,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
566,0,0.044196706,0.048844662,0.013137657,0.211312816,0.057484467,0.275003284,0.014886219,0.557487905,0.449652791,0.048213281,2019,5,State,All,Age,state,99,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
567,1,0.49793458,0.412749261,0.109196655,0.721477747,0.270213813,0.612319171,0.044223722,0.871396959,0.785748243,0.227462202,2019,5,State,All,Age,state,99,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
568,0,0.033025712,0.031988077,0.011842199,0.273214161,0.039969027,0.195239633,0.012090997,0.507089198,0.451023608,0.031989623,2019,5,State,All,Age,state,99,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
569,1,0.34618789,0.3589468,0.121189728,0.735779464,0.220723405,0.579426169,0.05107424,0.856849849,0.83776629,0.160428062,2019,5,State,All,Age,state,99,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
570,0,0.041759245,0.028475702,0.012465583,0.253221869,0.03237915,0.192867532,0.011588627,0.462982684,0.422137886,0.032341015,2019,5,State,All,Age,state,99,Uttar Pradesh,65+,NA,NA,NA,NA,NA
571,1,0.45315361,0.283243835,0.095104121,0.66856873,0.252789795,0.582688928,0.042458188,0.872635424,0.835881531,0.242607534,2019,5,State,All,Age,state,99,Uttar Pradesh,65+,NA,NA,NA,NA,NA
572,0,0.034957521,0,0,0.350265622,0.009610897,0.217844218,0,0.386478662,0.421887487,0.009610897,2019,5,State,All,Age,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
573,1,0.586612344,0.492336512,0,0.769941092,0.140185371,0.63934052,0,0.906144559,0.571062267,0.017791197,2019,5,State,All,Age,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1178,0,0.049437433,0.017852839,0.012735778,0.426487327,0.048997734,0.360375851,0.012736166,0.683094978,0.525709808,0.059783019,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
1179,1,0.484503508,0.159712344,0.121844254,0.845671654,0.262161613,0.719335616,0.039164148,0.916615486,0.840225279,0.237506896,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
1180,0,0.041048117,0.044006344,0.012286789,0.214533895,0.071903616,0.301268399,0.015560173,0.674330831,0.578046024,0.051872585,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
1181,1,0.472262144,0.390022784,0.104187384,0.729352832,0.292127043,0.636221528,0.044619437,0.920463681,0.842921317,0.230298415,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
1182,0,0.033020154,0.031990942,0.011820376,0.284443915,0.051579516,0.218417197,0.013405076,0.62519449,0.586177945,0.034339644,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
1183,1,0.335044324,0.341153175,0.113677882,0.731757879,0.233482122,0.607821763,0.052463681,0.90655756,0.889864087,0.15181163,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
1184,0,0.044325493,0.029532764,0.012010683,0.270026714,0.040789429,0.20914872,0.01262949,0.559599698,0.541044474,0.034382068,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,65+,NA,NA,NA,NA,NA
1185,1,0.445604831,0.2634646,0.092872113,0.665822983,0.26178965,0.604798913,0.045168031,0.909168184,0.881514847,0.242131457,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,65+,NA,NA,NA,NA,NA
1186,0,0.068827718,0,0,0.421254128,0.018922856,0.099449567,0,0.431473225,0.50118953,0.018922856,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1187,1,0.570626974,0.511374831,0,0.76104486,0.145606235,0.664063334,0,0.902515233,0.593144834,0.018479168,2019,5,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1188,0,0.063332297,0.016304713,0.014583554,0.344437301,0.00865062,0.319995463,0.030982636,0.314066947,0.139826119,0.101502329,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
1189,1,0.723330617,0.320429027,0.088421084,0.805925608,0.139470458,0.54535526,0.004287262,0.556209266,0.350082606,0.248472348,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
1190,0,0.052810997,0.062081918,0.015465568,0.202500209,0.018034775,0.203143999,0.013042331,0.237814769,0.098378733,0.038201697,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
1191,1,0.666230798,0.561733186,0.142035082,0.669852376,0.126561031,0.455626607,0.041629598,0.549738765,0.410948962,0.208869383,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
1192,0,0.033040445,0.031980481,0.011900038,0.243450567,0.009196288,0.133809194,0.008608127,0.194059908,0.092807107,0.025761068,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
1193,1,0.428544283,0.490450501,0.176705942,0.765500724,0.126430154,0.369569033,0.040805589,0.48948577,0.452738196,0.224107623,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
1194,0,0.03432586,0.025413821,0.013783246,0.204545006,0.008017967,0.145707473,0.008573666,0.183122188,0.077713467,0.026428908,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,65+,NA,NA,NA,NA,NA
1195,1,0.525735617,0.47342208,0.116564982,0.694968998,0.166255429,0.370100617,0.016402869,0.521370947,0.397114486,0.247185066,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,65+,NA,NA,NA,NA,NA
1196,0,0,0,0,0.276998222,0,0.340039641,0,0.340039641,0.340039641,0,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1197,1,1,0,0,1,0,0,0,1,0,0,2019,5,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1576,0,0.098689646,0.051174745,0.009922418,0.259038448,0.060550906,0.258082837,0.014346449,0.620511115,0.554245591,0.055058122,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1577,1,0.615423858,0.385975629,0.09054862,0.660096288,0.26831156,0.579213798,0.043884315,0.861840427,0.805830538,0.248910964,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1578,0,0.086941577,0.042001288,0.015099925,0.247712836,0.047537878,0.240983993,0.0136376,0.565474868,0.497009099,0.045274578,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,Primary,NA,NA,NA,NA
1579,1,0.575670779,0.31532678,0.105604805,0.701686978,0.23610504,0.608882785,0.041460857,0.860197723,0.782196164,0.193071947,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,Primary,NA,NA,NA,NA
1580,0,0,0.031696487,0.013319603,0.264799744,0.041892216,0.230351418,0.012754754,0.509444475,0.424513757,0.035290293,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,Secondary,NA,NA,NA,NA
1581,1,0,0.321004003,0.158244967,0.893812358,0.231448323,0.665426314,0.052249838,0.895154238,0.849332035,0.144981369,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,Secondary,NA,NA,NA,NA
1582,0,0,0.015165789,0.011748381,0.214468196,0.01584992,0.147057891,0.011524671,0.286729962,0.214753583,0.012385139,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,Higher,NA,NA,NA,NA
1583,1,0,0.278255314,0.189705625,0.935847342,0.152725622,0.612928867,0.048625428,0.818048358,0.790104449,0.091501147,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,Higher,NA,NA,NA,NA
1584,0,0.101357937,0.021008793,0,0.260711133,0.029478684,0.17459859,0.011490473,0.482855707,0.459371656,0.010659557,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1585,1,0.539065897,0.642154455,0,0.557165802,0.115973808,0.561542392,0,0.804421782,0.820393562,0.250619948,2019,5,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2195,0,0.088065088,0.045449156,0.009083655,0.267535627,0.0715997,0.272088438,0.014852596,0.710978448,0.655668557,0.054899737,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
2196,1,0.598957717,0.366899014,0.086591117,0.659505427,0.288103342,0.602435052,0.044813644,0.911530614,0.861022949,0.248350516,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
2197,0,0.088464282,0.042220108,0.015814357,0.24730958,0.058619827,0.253369421,0.01528577,0.671666205,0.617616296,0.0459578,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,Primary,NA,NA,NA,NA
2198,1,0.568947792,0.290397942,0.104349397,0.701986432,0.25050354,0.63581413,0.042300541,0.910606503,0.837906182,0.192448407,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,Primary,NA,NA,NA,NA
2199,0,0,0.029391382,0.013224811,0.271723688,0.052559063,0.250717282,0.013030848,0.613077223,0.546950221,0.037196673,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,Secondary,NA,NA,NA,NA
2200,1,0,0.301153243,0.147242606,0.89229393,0.242530406,0.685339928,0.053713702,0.924867213,0.890197396,0.14529039,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,Secondary,NA,NA,NA,NA
2201,0,0,0.018571759,0.00963203,0.250891715,0.025224362,0.194299504,0.013735932,0.428945035,0.365253329,0.015570369,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,Higher,NA,NA,NA,NA
2202,1,0,0.262963772,0.171214655,0.931255817,0.157860413,0.648723781,0.052105632,0.875097871,0.839357972,0.098050043,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,Higher,NA,NA,NA,NA
2203,0,0.061156549,0.033670638,0,0.319931984,0.047245268,0.207396045,0.018415695,0.542366982,0.663799703,0.017083991,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2204,1,0.41007933,0.661647558,0,0.696167409,0.148427606,0.580973685,0,0.909897387,0.822038949,0.092821412,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2205,0,0.138357416,0.072551742,0.013054018,0.227313504,0.019299215,0.205791757,0.012456704,0.282743067,0.175573602,0.055649474,2019,5,State,urban/rural,Education,statesector,1,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
