,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
4372,0,0.5160,0.3504,0.1297,2022,State,urban/rural,Gender,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4373,1,0.7013,0.2451,0.0253,2022,State,urban/rural,Gender,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4374,0,0.2360,0.6641,0.0998,2022,State,urban/rural,Gender,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4375,1,0.3610,0.5240,0.1150,2022,State,urban/rural,Gender,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4376,0,0.0895,0.8096,0.0459,2022,State,urban/rural,Gender,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4377,1,0.2979,0.6034,0.0987,2022,State,urban/rural,Gender,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4378,0,0.6448,0.1089,0.1487,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4379,1,0.6173,0.0326,0.3089,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4380,0,0.5734,0.1846,0.2215,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4381,1,0.5308,0.0632,0.3926,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382,0,0.4623,0.2460,0.2825,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4383,1,0.3963,0.0788,0.5189,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4384,0,0.3256,0.2811,0.3041,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4385,1,0.2953,0.0955,0.5770,2022,State,urban/rural,Gender,sector_state,0,0,Maharashtra,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4386,0,0.4034,0.1091,0.2128,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4387,1,0.4522,0.0712,0.2699,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4388,0,0.5079,0.1119,0.3203,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4389,1,0.4327,0.0963,0.4077,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4390,0,0.4243,0.1625,0.3998,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4391,1,0.4411,0.1013,0.4340,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4392,0,0.2529,0.2087,0.4014,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4393,1,0.1513,0.2045,0.4202,2022,State,urban/rural,Gender,sector_state,0,0,Andhra Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4394,0,0.6310,0.0902,0.2179,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4395,1,0.6653,0.0716,0.2402,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4396,0,0.5910,0.1159,0.2750,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4397,1,0.6034,0.0685,0.3208,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4398,0,0.5025,0.1246,0.3670,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4399,1,0.5161,0.0625,0.4213,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4400,0,0.3613,0.1767,0.2765,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4401,1,0.2052,0.1700,0.5397,2022,State,urban/rural,Gender,sector_state,0,0,Karnataka,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4402,0,0.1725,0.6189,0.0759,2022,State,urban/rural,Gender,sector_state,0,0,Goa,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4403,0,0.2750,0.5421,0.0723,2022,State,urban/rural,Gender,sector_state,0,0,Goa,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4404,1,0.0000,0.0000,1.0000,2022,State,urban/rural,Gender,sector_state,0,0,Goa,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4405,0,0.2212,0.5778,0.1614,2022,State,urban/rural,Gender,sector_state,0,0,Goa,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4406,1,0.0000,0.4665,0.5335,2022,State,urban/rural,Gender,sector_state,0,0,Goa,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4407,0,0.1361,0.5749,0.2891,2022,State,urban/rural,Gender,sector_state,0,0,Goa,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4408,0,0.3190,0.3207,0.2111,2022,State,urban/rural,Gender,sector_state,0,0,Lakshadweep,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4409,1,0.0000,0.5946,0.4054,2022,State,urban/rural,Gender,sector_state,0,0,Lakshadweep,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4410,0,0.3623,0.2958,0.2848,2022,State,urban/rural,Gender,sector_state,0,0,Lakshadweep,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4411,1,0.0000,1.0000,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Lakshadweep,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4412,0,0.4079,0.3506,0.2190,2022,State,urban/rural,Gender,sector_state,0,0,Lakshadweep,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4413,0,0.5754,0.2578,0.1668,2022,State,urban/rural,Gender,sector_state,0,0,Lakshadweep,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4414,0,0.3117,0.2114,0.2398,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4415,1,0.2343,0.1850,0.3798,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4416,0,0.3150,0.2235,0.3267,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4417,1,0.2732,0.2671,0.3570,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4418,0,0.2386,0.2451,0.3371,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4419,1,0.1161,0.2815,0.5588,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4420,0,0.0795,0.3155,0.2589,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4421,1,0.0000,0.4782,0.5218,2022,State,urban/rural,Gender,sector_state,0,0,Kerala,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4422,0,0.4034,0.1303,0.3181,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4423,1,0.1618,0.1683,0.4715,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4424,0,0.3706,0.2190,0.3780,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4425,1,0.3438,0.0920,0.5301,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4426,0,0.2825,0.2674,0.4333,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4427,1,0.2315,0.1454,0.6193,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4428,0,0.1954,0.3937,0.3311,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4429,1,0.1325,0.2270,0.6405,2022,State,urban/rural,Gender,sector_state,0,0,Tamil Nadu,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4430,0,0.2951,0.2884,0.2551,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4431,1,0.4248,0.0000,0.5752,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4432,0,0.1941,0.4536,0.3101,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4433,1,0.0000,0.0000,1.0000,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4434,0,0.1711,0.3938,0.4173,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4435,1,0.0000,0.3050,0.6950,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4436,0,0.0797,0.2076,0.2709,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4437,1,0.0000,0.0000,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Puducherry,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4438,0,0.4522,0.3508,0.0621,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4439,1,1.0000,0.0000,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4440,0,0.4064,0.4223,0.1243,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4441,1,1.0000,0.0000,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4442,0,0.3431,0.4968,0.1265,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4443,1,1.0000,0.0000,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4444,0,0.3758,0.3561,0.1570,2022,State,urban/rural,Gender,sector_state,0,0,Andaman and Nicobar Islands,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4445,0,0.5485,0.0844,0.1854,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4446,1,0.6493,0.0671,0.1726,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4447,0,0.6691,0.0814,0.2259,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4448,1,0.6903,0.0529,0.2265,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4449,0,0.6438,0.1139,0.2387,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4450,1,0.5668,0.0439,0.3839,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4451,0,0.4446,0.1544,0.1634,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4452,1,0.4982,0.0000,0.4907,2022,State,urban/rural,Gender,sector_state,0,0,Telangana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4453,0,0.5538,0.2253,0.1405,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4454,1,0.9602,0.0398,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4455,0,0.3545,0.4603,0.1588,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4456,1,0.6131,0.1732,0.1261,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4457,0,0.3420,0.4568,0.1960,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4458,1,0.7123,0.2189,0.0688,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4459,0,0.3546,0.1760,0.4694,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4460,1,1.0000,0.0000,0.0000,2022,State,urban/rural,Gender,sector_state,0,0,Ladakh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4461,0,0.3768,0.3721,0.0530,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4462,1,0.3177,0.1978,0.3323,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4463,0,0.4467,0.3857,0.0568,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4464,1,0.4042,0.2840,0.1977,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4465,0,0.3632,0.4381,0.1212,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4466,1,0.4529,0.1489,0.3982,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4467,0,0.3145,0.2704,0.1666,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4468,1,0.4544,0.0000,0.4272,2022,State,urban/rural,Gender,sector_state,1,1,Jammu and Kashmir,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4469,0,0.4533,0.2413,0.0274,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4470,1,0.5507,0.4493,0.0000,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4471,0,0.3238,0.5175,0.0193,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4472,1,0.1049,0.4887,0.4063,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4473,0,0.3540,0.4593,0.0718,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4474,1,0.0408,0.3103,0.6419,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4475,0,0.0605,0.4312,0.0658,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4476,1,0.0998,0.3063,0.0000,2022,State,urban/rural,Gender,sector_state,1,1,Himachal Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4477,0,0.4977,0.2659,0.0745,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4478,1,0.1923,0.4290,0.3173,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4479,0,0.4573,0.3521,0.1201,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4480,1,0.3779,0.3316,0.2905,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4481,0,0.3573,0.3863,0.2043,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4482,1,0.3619,0.2809,0.3311,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4483,0,0.1867,0.5314,0.2053,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4484,1,0.3457,0.3052,0.2866,2022,State,urban/rural,Gender,sector_state,1,1,Punjab,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4485,0,0.4245,0.2767,0.0000,2022,State,urban/rural,Gender,sector_state,1,1,Chandigarh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4486,0,0.3585,0.4920,0.0782,2022,State,urban/rural,Gender,sector_state,1,1,Chandigarh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4487,0,0.2720,0.6447,0.0709,2022,State,urban/rural,Gender,sector_state,1,1,Chandigarh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4488,0,0.0790,0.2983,0.0000,2022,State,urban/rural,Gender,sector_state,1,1,Chandigarh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,0,0.3842,0.3050,0.0992,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4490,1,0.5525,0.3547,0.0928,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4491,0,0.3937,0.4815,0.0647,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4492,1,0.2999,0.2827,0.4175,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493,0,0.3127,0.5564,0.1008,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4494,1,0.3011,0.2253,0.4736,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4495,0,0.2319,0.5428,0.0423,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4496,1,0.2369,0.0000,0.7631,2022,State,urban/rural,Gender,sector_state,1,1,Uttarakhand,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4497,0,0.5089,0.3208,0.0366,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4498,1,0.2677,0.2557,0.3744,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4499,0,0.4209,0.4434,0.0839,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4500,1,0.2921,0.3823,0.3117,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4501,0,0.3737,0.5157,0.0927,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4502,1,0.1358,0.3328,0.5202,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4503,0,0.1556,0.6263,0.1371,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4504,1,0.2158,0.4492,0.3350,2022,State,urban/rural,Gender,sector_state,1,1,Haryana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505,0,0.4356,0.3577,0.0414,2022,State,urban/rural,Gender,sector_state,1,1,Delhi,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4506,1,0.2526,0.7257,0.0000,2022,State,urban/rural,Gender,sector_state,1,1,Delhi,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4507,0,0.4194,0.4384,0.0609,2022,State,urban/rural,Gender,sector_state,1,1,Delhi,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4508,1,0.4704,0.3527,0.1519,2022,State,urban/rural,Gender,sector_state,1,1,Delhi,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4509,0,0.3291,0.4891,0.0945,2022,State,urban/rural,Gender,sector_state,1,1,Delhi,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4510,1,0.4229,0.2753,0.2652,2022,State,urban/rural,Gender,sector_state,1,1,Delhi,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
