State,Code,Indicator,Year,Value
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2007,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2007,14.66
Meghalaya,cap_dev_total,Development Capital Outlay,2007,13.62
Meghalaya,cap_dev_ss_total,Social Services,2007,5.71
Meghalaya,cap_dev_es_total,Economic Services,2007,7.91
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2007,1.04
Meghalaya,loans_total,Loans and Advances,2007,1.0
Meghalaya,loans_dev_total,Development Purposes,2007,0.73
Meghalaya,loans_ss_total,Social Services,2007,0.0
Meghalaya,loans_es_total,Economic Services,2007,0.73
Meghalaya,loans_nondev_total,Non-Development Purposes,2007,0.27
Meghalaya,total_exp_gdp,Total,2008,24.26
Meghalaya,cur_total_gdp,Total current expenditure,2008,19.94
Meghalaya,cur_dev_gdp,Current developmental expenditure,2008,12.97
Meghalaya,cur_dev_ss_gdp,Social Services,2008,5.98
Meghalaya,cur_dev_es_gdp,Economic Services,2008,6.99
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2008,6.97
Meghalaya,cur_nd_org_gdp,Organs of State,2008,0.59
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2008,0.56
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2008,1.68
Meghalaya,cur_nd_adm_gdp,Administrative Services,2008,2.85
Meghalaya,cur_nd_pen_gdp,Pensions,2008,1.28
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2008,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2008,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2008,3.95
Meghalaya,cap_dev_gdp,Development Capital Outlay,2008,3.59
Meghalaya,cap_dev_ss_gdp,Social Services,2008,1.65
Meghalaya,cap_dev_es_gdp,Economic Services,2008,1.95
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2008,0.35
Meghalaya,loans_gdp,Loans and Advances,2008,0.37
Meghalaya,loans_dev_gdp,Development Purposes,2008,0.32
Meghalaya,loans_ss_gdp,Social Services,2008,0.0
Meghalaya,loans_es_gdp,Economic Services,2008,0.32
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2008,0.05
Meghalaya,cur_total_total,Total current expenditure,2008,82.19
Meghalaya,cur_dev_total,Current developmental expenditure,2008,53.47
Meghalaya,cur_dev_ss_total,Social Services,2008,24.66
Meghalaya,cur_dev_es_total,Economic Services,2008,28.81
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2008,28.72
Meghalaya,cur_nd_org_total,Organs of State,2008,2.45
Meghalaya,cur_nd_fis_total,Fiscal Services,2008,2.32
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2008,6.91
Meghalaya,cur_nd_adm_total,Administrative Services,2008,11.77
Meghalaya,cur_nd_pen_total,Pensions,2008,5.26
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2008,0.01
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2008,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2008,16.27
Meghalaya,cap_dev_total,Development Capital Outlay,2008,14.81
Meghalaya,cap_dev_ss_total,Social Services,2008,6.79
Meghalaya,cap_dev_es_total,Economic Services,2008,8.02
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2008,1.46
Meghalaya,loans_total,Loans and Advances,2008,1.54
Meghalaya,loans_dev_total,Development Purposes,2008,1.33
Meghalaya,loans_ss_total,Social Services,2008,0.0
Meghalaya,loans_es_total,Economic Services,2008,1.33
Meghalaya,loans_nondev_total,Non-Development Purposes,2008,0.21
Meghalaya,total_exp_gdp,Total,2009,25.07
Meghalaya,cur_total_gdp,Total current expenditure,2009,21.62
Meghalaya,cur_dev_gdp,Current developmental expenditure,2009,14.14
Meghalaya,cur_dev_ss_gdp,Social Services,2009,7.42
Meghalaya,cur_dev_es_gdp,Economic Services,2009,6.72
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2009,7.48
Meghalaya,cur_nd_org_gdp,Organs of State,2009,0.37
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2009,0.26
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2009,1.69
Meghalaya,cur_nd_adm_gdp,Administrative Services,2009,3.75
Meghalaya,cur_nd_pen_gdp,Pensions,2009,1.41
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2009,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2009,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2009,3.27
Meghalaya,cap_dev_gdp,Development Capital Outlay,2009,2.94
Meghalaya,cap_dev_ss_gdp,Social Services,2009,0.96
Meghalaya,cap_dev_es_gdp,Economic Services,2009,1.98
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2009,0.33
Meghalaya,loans_gdp,Loans and Advances,2009,0.18
Meghalaya,loans_dev_gdp,Development Purposes,2009,0.07
Meghalaya,loans_ss_gdp,Social Services,2009,0.0
Meghalaya,loans_es_gdp,Economic Services,2009,0.07
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2009,0.11
Meghalaya,cur_total_total,Total current expenditure,2009,86.24
Meghalaya,cur_dev_total,Current developmental expenditure,2009,56.4
Meghalaya,cur_dev_ss_total,Social Services,2009,29.6
Meghalaya,cur_dev_es_total,Economic Services,2009,26.8
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2009,29.83
Meghalaya,cur_nd_org_total,Organs of State,2009,1.48
Meghalaya,cur_nd_fis_total,Fiscal Services,2009,1.03
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2009,6.72
Meghalaya,cur_nd_adm_total,Administrative Services,2009,14.96
Meghalaya,cur_nd_pen_total,Pensions,2009,5.63
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2009,0.02
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2009,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2009,13.04
Meghalaya,cap_dev_total,Development Capital Outlay,2009,11.73
Meghalaya,cap_dev_ss_total,Social Services,2009,3.83
Meghalaya,cap_dev_es_total,Economic Services,2009,7.9
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2009,1.31
Meghalaya,loans_total,Loans and Advances,2009,0.72
Meghalaya,loans_dev_total,Development Purposes,2009,0.29
Meghalaya,loans_ss_total,Social Services,2009,0.0
Meghalaya,loans_es_total,Economic Services,2009,0.29
Meghalaya,loans_nondev_total,Non-Development Purposes,2009,0.44
Meghalaya,total_exp_gdp,Total,2010,27.41
Meghalaya,cur_total_gdp,Total current expenditure,2010,23.76
Meghalaya,cur_dev_gdp,Current developmental expenditure,2010,15.96
Meghalaya,cur_dev_ss_gdp,Social Services,2010,8.15
Meghalaya,cur_dev_es_gdp,Economic Services,2010,7.82
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2010,7.8
Meghalaya,cur_nd_org_gdp,Organs of State,2010,0.41
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2010,0.27
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2010,1.61
Meghalaya,cur_nd_adm_gdp,Administrative Services,2010,3.73
Meghalaya,cur_nd_pen_gdp,Pensions,2010,1.77
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2010,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2010,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2010,3.4
Meghalaya,cap_dev_gdp,Development Capital Outlay,2010,3.19
Meghalaya,cap_dev_ss_gdp,Social Services,2010,0.79
Meghalaya,cap_dev_es_gdp,Economic Services,2010,2.4
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2010,0.22
Meghalaya,loans_gdp,Loans and Advances,2010,0.25
Meghalaya,loans_dev_gdp,Development Purposes,2010,0.16
Meghalaya,loans_ss_gdp,Social Services,2010,0.0
Meghalaya,loans_es_gdp,Economic Services,2010,0.16
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2010,0.09
Meghalaya,cur_total_total,Total current expenditure,2010,86.68
Meghalaya,cur_dev_total,Current developmental expenditure,2010,58.24
Meghalaya,cur_dev_ss_total,Social Services,2010,29.73
Meghalaya,cur_dev_es_total,Economic Services,2010,28.51
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2010,28.45
Meghalaya,cur_nd_org_total,Organs of State,2010,1.48
Meghalaya,cur_nd_fis_total,Fiscal Services,2010,0.97
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2010,5.89
Meghalaya,cur_nd_adm_total,Administrative Services,2010,13.62
Meghalaya,cur_nd_pen_total,Pensions,2010,6.47
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2010,0.02
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2010,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2010,12.42
Meghalaya,cap_dev_total,Development Capital Outlay,2010,11.62
Meghalaya,cap_dev_ss_total,Social Services,2010,2.87
Meghalaya,cap_dev_es_total,Economic Services,2010,8.76
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2010,0.79
Meghalaya,loans_total,Loans and Advances,2010,0.9
Meghalaya,loans_dev_total,Development Purposes,2010,0.57
Meghalaya,loans_ss_total,Social Services,2010,0.0
Meghalaya,loans_es_total,Economic Services,2010,0.57
Meghalaya,loans_nondev_total,Non-Development Purposes,2010,0.33
Meghalaya,total_exp_gdp,Total,2011,28.83
Meghalaya,cur_total_gdp,Total current expenditure,2011,24.27
Meghalaya,cur_dev_gdp,Current developmental expenditure,2011,16.81
Meghalaya,cur_dev_ss_gdp,Social Services,2011,8.75
Meghalaya,cur_dev_es_gdp,Economic Services,2011,8.06
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2011,7.47
Meghalaya,cur_nd_org_gdp,Organs of State,2011,0.4
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2011,0.28
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2011,1.52
Meghalaya,cur_nd_adm_gdp,Administrative Services,2011,3.38
Meghalaya,cur_nd_pen_gdp,Pensions,2011,1.89
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2011,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2011,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2011,4.29
Meghalaya,cap_dev_gdp,Development Capital Outlay,2011,4.03
Meghalaya,cap_dev_ss_gdp,Social Services,2011,1.45
Meghalaya,cap_dev_es_gdp,Economic Services,2011,2.58
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2011,0.26
Meghalaya,loans_gdp,Loans and Advances,2011,0.26
Meghalaya,loans_dev_gdp,Development Purposes,2011,0.18
Meghalaya,loans_ss_gdp,Social Services,2011,0.0
Meghalaya,loans_es_gdp,Economic Services,2011,0.18
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2011,0.08
Meghalaya,cur_total_total,Total current expenditure,2011,84.19
Meghalaya,cur_dev_total,Current developmental expenditure,2011,58.3
Meghalaya,cur_dev_ss_total,Social Services,2011,30.34
Meghalaya,cur_dev_es_total,Economic Services,2011,27.95
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2011,25.9
Meghalaya,cur_nd_org_total,Organs of State,2011,1.37
Meghalaya,cur_nd_fis_total,Fiscal Services,2011,0.95
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2011,5.28
Meghalaya,cur_nd_adm_total,Administrative Services,2011,11.73
Meghalaya,cur_nd_pen_total,Pensions,2011,6.54
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2011,0.02
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2011,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2011,14.89
Meghalaya,cap_dev_total,Development Capital Outlay,2011,13.98
Meghalaya,cap_dev_ss_total,Social Services,2011,5.02
Meghalaya,cap_dev_es_total,Economic Services,2011,8.96
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2011,0.91
Meghalaya,loans_total,Loans and Advances,2011,0.91
Meghalaya,loans_dev_total,Development Purposes,2011,0.64
Meghalaya,loans_ss_total,Social Services,2011,0.01
Meghalaya,loans_es_total,Economic Services,2011,0.63
Meghalaya,loans_nondev_total,Non-Development Purposes,2011,0.28
Meghalaya,total_exp_gdp,Total,2012,27.23
Meghalaya,cur_total_gdp,Total current expenditure,2012,22.86
Meghalaya,cur_dev_gdp,Current developmental expenditure,2012,15.66
Meghalaya,cur_dev_ss_gdp,Social Services,2012,7.99
Meghalaya,cur_dev_es_gdp,Economic Services,2012,7.67
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2012,7.2
Meghalaya,cur_nd_org_gdp,Organs of State,2012,0.47
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2012,0.24
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2012,1.53
Meghalaya,cur_nd_adm_gdp,Administrative Services,2012,3.18
Meghalaya,cur_nd_pen_gdp,Pensions,2012,1.78
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2012,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2012,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2012,4.24
Meghalaya,cap_dev_gdp,Development Capital Outlay,2012,3.97
Meghalaya,cap_dev_ss_gdp,Social Services,2012,1.03
Meghalaya,cap_dev_es_gdp,Economic Services,2012,2.94
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2012,0.28
Meghalaya,loans_gdp,Loans and Advances,2012,0.12
Meghalaya,loans_dev_gdp,Development Purposes,2012,0.06
Meghalaya,loans_ss_gdp,Social Services,2012,0.01
Meghalaya,loans_es_gdp,Economic Services,2012,0.05
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2012,0.06
Meghalaya,cur_total_total,Total current expenditure,2012,83.96
Meghalaya,cur_dev_total,Current developmental expenditure,2012,57.53
Meghalaya,cur_dev_ss_total,Social Services,2012,29.35
Meghalaya,cur_dev_es_total,Economic Services,2012,28.18
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2012,26.43
Meghalaya,cur_nd_org_total,Organs of State,2012,1.72
Meghalaya,cur_nd_fis_total,Fiscal Services,2012,0.89
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2012,5.61
Meghalaya,cur_nd_adm_total,Administrative Services,2012,11.67
Meghalaya,cur_nd_pen_total,Pensions,2012,6.52
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2012,0.01
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2012,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2012,15.59
Meghalaya,cap_dev_total,Development Capital Outlay,2012,14.57
Meghalaya,cap_dev_ss_total,Social Services,2012,3.77
Meghalaya,cap_dev_es_total,Economic Services,2012,10.81
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2012,1.02
Meghalaya,loans_total,Loans and Advances,2012,0.45
Meghalaya,loans_dev_total,Development Purposes,2012,0.22
Meghalaya,loans_ss_total,Social Services,2012,0.03
Meghalaya,loans_es_total,Economic Services,2012,0.19
Meghalaya,loans_nondev_total,Non-Development Purposes,2012,0.23
Meghalaya,total_exp_gdp,Total,2013,29.08
Meghalaya,cur_total_gdp,Total current expenditure,2013,24.2
Meghalaya,cur_dev_gdp,Current developmental expenditure,2013,16.19
Meghalaya,cur_dev_ss_gdp,Social Services,2013,8.6
Meghalaya,cur_dev_es_gdp,Economic Services,2013,7.58
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2013,8.01
Meghalaya,cur_nd_org_gdp,Organs of State,2013,0.6
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2013,0.27
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2013,1.71
Meghalaya,cur_nd_adm_gdp,Administrative Services,2013,3.46
Meghalaya,cur_nd_pen_gdp,Pensions,2013,1.97
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2013,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2013,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2013,4.69
Meghalaya,cap_dev_gdp,Development Capital Outlay,2013,4.32
Meghalaya,cap_dev_ss_gdp,Social Services,2013,1.71
Meghalaya,cap_dev_es_gdp,Economic Services,2013,2.61
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2013,0.37
Meghalaya,loans_gdp,Loans and Advances,2013,0.18
Meghalaya,loans_dev_gdp,Development Purposes,2013,0.11
Meghalaya,loans_ss_gdp,Social Services,2013,0.0
Meghalaya,loans_es_gdp,Economic Services,2013,0.11
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2013,0.07
Meghalaya,cur_total_total,Total current expenditure,2013,83.24
Meghalaya,cur_dev_total,Current developmental expenditure,2013,55.68
Meghalaya,cur_dev_ss_total,Social Services,2013,29.59
Meghalaya,cur_dev_es_total,Economic Services,2013,26.08
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2013,27.56
Meghalaya,cur_nd_org_total,Organs of State,2013,2.06
Meghalaya,cur_nd_fis_total,Fiscal Services,2013,0.94
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2013,5.9
Meghalaya,cur_nd_adm_total,Administrative Services,2013,11.9
Meghalaya,cur_nd_pen_total,Pensions,2013,6.76
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2013,0.01
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2013,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2013,16.13
Meghalaya,cap_dev_total,Development Capital Outlay,2013,14.85
Meghalaya,cap_dev_ss_total,Social Services,2013,5.86
Meghalaya,cap_dev_es_total,Economic Services,2013,8.99
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2013,1.27
Meghalaya,loans_total,Loans and Advances,2013,0.63
Meghalaya,loans_dev_total,Development Purposes,2013,0.39
Meghalaya,loans_ss_total,Social Services,2013,0.0
Meghalaya,loans_es_total,Economic Services,2013,0.39
Meghalaya,loans_nondev_total,Non-Development Purposes,2013,0.24
Meghalaya,total_exp_gdp,Total,2014,31.96
Meghalaya,cur_total_gdp,Total current expenditure,2014,26.91
Meghalaya,cur_dev_gdp,Current developmental expenditure,2014,18.21
Meghalaya,cur_dev_ss_gdp,Social Services,2014,10.2
Meghalaya,cur_dev_es_gdp,Economic Services,2014,8.01
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2014,8.7
Meghalaya,cur_nd_org_gdp,Organs of State,2014,0.48
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2014,0.27
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2014,1.85
Meghalaya,cur_nd_adm_gdp,Administrative Services,2014,3.88
Meghalaya,cur_nd_pen_gdp,Pensions,2014,2.22
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2014,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2014,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2014,4.81
Meghalaya,cap_dev_gdp,Development Capital Outlay,2014,4.46
Meghalaya,cap_dev_ss_gdp,Social Services,2014,1.56
Meghalaya,cap_dev_es_gdp,Economic Services,2014,2.9
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2014,0.35
Meghalaya,loans_gdp,Loans and Advances,2014,0.24
Meghalaya,loans_dev_gdp,Development Purposes,2014,0.17
Meghalaya,loans_ss_gdp,Social Services,2014,0.0
Meghalaya,loans_es_gdp,Economic Services,2014,0.17
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2014,0.07
Meghalaya,cur_total_total,Total current expenditure,2014,84.18
Meghalaya,cur_dev_total,Current developmental expenditure,2014,56.96
Meghalaya,cur_dev_ss_total,Social Services,2014,31.92
Meghalaya,cur_dev_es_total,Economic Services,2014,25.05
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2014,27.22
Meghalaya,cur_nd_org_total,Organs of State,2014,1.51
Meghalaya,cur_nd_fis_total,Fiscal Services,2014,0.84
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2014,5.78
Meghalaya,cur_nd_adm_total,Administrative Services,2014,12.15
Meghalaya,cur_nd_pen_total,Pensions,2014,6.93
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2014,0.01
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2014,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2014,15.06
Meghalaya,cap_dev_total,Development Capital Outlay,2014,13.95
Meghalaya,cap_dev_ss_total,Social Services,2014,4.89
Meghalaya,cap_dev_es_total,Economic Services,2014,9.06
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2014,1.11
Meghalaya,loans_total,Loans and Advances,2014,0.76
Meghalaya,loans_dev_total,Development Purposes,2014,0.53
Meghalaya,loans_ss_total,Social Services,2014,0.0
Meghalaya,loans_es_total,Economic Services,2014,0.53
Meghalaya,loans_nondev_total,Non-Development Purposes,2014,0.23
Meghalaya,total_exp_gdp,Total,2015,30.33
Meghalaya,cur_total_gdp,Total current expenditure,2015,25.27
Meghalaya,cur_dev_gdp,Current developmental expenditure,2015,16.29
Meghalaya,cur_dev_ss_gdp,Social Services,2015,9.54
Meghalaya,cur_dev_es_gdp,Economic Services,2015,6.76
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2015,8.98
Meghalaya,cur_nd_org_gdp,Organs of State,2015,0.48
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2015,0.29
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2015,1.98
Meghalaya,cur_nd_adm_gdp,Administrative Services,2015,3.83
Meghalaya,cur_nd_pen_gdp,Pensions,2015,2.35
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2015,0.05
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2015,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2015,4.42
Meghalaya,cap_dev_gdp,Development Capital Outlay,2015,4.04
Meghalaya,cap_dev_ss_gdp,Social Services,2015,1.15
Meghalaya,cap_dev_es_gdp,Economic Services,2015,2.88
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2015,0.39
Meghalaya,loans_gdp,Loans and Advances,2015,0.63
Meghalaya,loans_dev_gdp,Development Purposes,2015,0.63
Meghalaya,loans_ss_gdp,Social Services,2015,0.07
Meghalaya,loans_es_gdp,Economic Services,2015,0.56
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2015,0.0
Meghalaya,cur_total_total,Total current expenditure,2015,83.34
Meghalaya,cur_dev_total,Current developmental expenditure,2015,53.72
Meghalaya,cur_dev_ss_total,Social Services,2015,31.45
Meghalaya,cur_dev_es_total,Economic Services,2015,22.28
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2015,29.61
Meghalaya,cur_nd_org_total,Organs of State,2015,1.59
Meghalaya,cur_nd_fis_total,Fiscal Services,2015,0.94
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2015,6.53
Meghalaya,cur_nd_adm_total,Administrative Services,2015,12.64
Meghalaya,cur_nd_pen_total,Pensions,2015,7.74
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2015,0.17
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2015,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2015,14.58
Meghalaya,cap_dev_total,Development Capital Outlay,2015,13.31
Meghalaya,cap_dev_ss_total,Social Services,2015,3.8
Meghalaya,cap_dev_es_total,Economic Services,2015,9.5
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2015,1.28
Meghalaya,loans_total,Loans and Advances,2015,2.08
Meghalaya,loans_dev_total,Development Purposes,2015,2.08
Meghalaya,loans_ss_total,Social Services,2015,0.23
Meghalaya,loans_es_total,Economic Services,2015,1.85
Meghalaya,loans_nondev_total,Non-Development Purposes,2015,0.0
Meghalaya,total_exp_gdp,Total,2016,35.2
Meghalaya,cur_total_gdp,Total current expenditure,2016,30.38
Meghalaya,cur_dev_gdp,Current developmental expenditure,2016,21.34
Meghalaya,cur_dev_ss_gdp,Social Services,2016,11.29
Meghalaya,cur_dev_es_gdp,Economic Services,2016,10.05
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2016,9.04
Meghalaya,cur_nd_org_gdp,Organs of State,2016,0.51
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2016,0.41
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2016,2.03
Meghalaya,cur_nd_adm_gdp,Administrative Services,2016,3.74
Meghalaya,cur_nd_pen_gdp,Pensions,2016,2.36
Meghalaya,cur_nd_mis_gdp,Miscellaneous General Services,2016,0.0
Meghalaya,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2016,0.0
Meghalaya,cap_outlay_gdp,Total Capital Outlay,2016,4.7
Meghalaya,cap_dev_gdp,Development Capital Outlay,2016,4.4
Meghalaya,cap_dev_ss_gdp,Social Services,2016,1.67
Meghalaya,cap_dev_es_gdp,Economic Services,2016,2.72
Meghalaya,cap_nondev_gdp,Non-Development Capital Outlay,2016,0.3
Meghalaya,loans_gdp,Loans and Advances,2016,0.11
Meghalaya,loans_dev_gdp,Development Purposes,2016,0.05
Meghalaya,loans_ss_gdp,Social Services,2016,0.0
Meghalaya,loans_es_gdp,Economic Services,2016,0.05
Meghalaya,loans_nondev_gdp,Non-Development Purposes,2016,0.06
Meghalaya,cur_total_total,Total current expenditure,2016,86.32
Meghalaya,cur_dev_total,Current developmental expenditure,2016,60.64
Meghalaya,cur_dev_ss_total,Social Services,2016,32.09
Meghalaya,cur_dev_es_total,Economic Services,2016,28.55
Meghalaya,cur_nondev_total,Current non-developmental expenditure,2016,25.68
Meghalaya,cur_nd_org_total,Organs of State,2016,1.44
Meghalaya,cur_nd_fis_total,Fiscal Services,2016,1.15
Meghalaya,cur_nd_int_total,Interest Payments and Servicing of Debt,2016,5.76
Meghalaya,cur_nd_adm_total,Administrative Services,2016,10.61
Meghalaya,cur_nd_pen_total,Pensions,2016,6.72
Meghalaya,cur_nd_mis_total,Miscellaneous General Services,2016,0.0
Meghalaya,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2016,0.0
Meghalaya,cap_outlay_total,Total Capital Outlay,2016,13.36
Meghalaya,cap_dev_total,Development Capital Outlay,2016,12.5
Meghalaya,cap_dev_ss_total,Social Services,2016,4.76
Meghalaya,cap_dev_es_total,Economic Services,2016,7.74
Meghalaya,cap_nondev_total,Non-Development Capital Outlay,2016,0.86
Meghalaya,loans_total,Loans and Advances,2016,0.32
Meghalaya,loans_dev_total,Development Purposes,2016,0.14
Meghalaya,loans_ss_total,Social Services,2016,0.0
Meghalaya,loans_es_total,Economic Services,2016,0.14
Meghalaya,loans_nondev_total,Non-Development Purposes,2016,0.18
Meghalaya,total_exp_gdp,Total,2017,31.95
Meghalaya,cur_total_gdp,Total current expenditure,2017,28.54
Meghalaya,cur_dev_gdp,Current developmental expenditure,2017,18.96
Meghalaya,cur_dev_ss_gdp,Social Services,2017,10.67
Meghalaya,cur_dev_es_gdp,Economic Services,2017,8.3
Meghalaya,cur_nondev_gdp,Current non-developmental expenditure,2017,9.58
Meghalaya,cur_nd_org_gdp,Organs of State,2017,0.69
Meghalaya,cur_nd_fis_gdp,Fiscal Services,2017,0.27
Meghalaya,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2017,2.16
