year,sector,state,Quintile_Overall,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear,type,level
2011,urban,Tamil Nadu,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tamil Nadu,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tamil Nadu,99,0.88,0.41,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tamil Nadu,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tamil Nadu,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tamil Nadu,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tamil Nadu,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tamil Nadu,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,All,Tamil Nadu,99,0.93,0.61,,,,,,,,,,,,,,,,,,,,,
2011,All,Tamil Nadu,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tamil Nadu,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tamil Nadu,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tamil Nadu,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tamil Nadu,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,urban,Telangana,99,0.91,0.81,,,,,,,,,,,,,,,,,,,,,
2011,urban,Telangana,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Telangana,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Telangana,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Telangana,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Telangana,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Telangana,99,0.48,0.31,,,,,,,,,,,,,,,,,,,,,
2011,rural,Telangana,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Telangana,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Telangana,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Telangana,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Telangana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,All,Telangana,99,0.74,0.61,,,,,,,,,,,,,,,,,,,,,
2011,All,Telangana,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Telangana,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Telangana,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Telangana,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Telangana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tripura,99,0.97,0.97,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tripura,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tripura,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tripura,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tripura,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Tripura,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tripura,99,0.86,0.76,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tripura,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tripura,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tripura,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tripura,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Tripura,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tripura,99,0.95,0.94,,,,,,,,,,,,,,,,,,,,,
2011,All,Tripura,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tripura,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tripura,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tripura,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Tripura,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttar Pradesh,99,0.28,0.87,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttar Pradesh,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttar Pradesh,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttar Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttar Pradesh,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttar Pradesh,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttar Pradesh,99,0.20,0.55,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttar Pradesh,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttar Pradesh,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttar Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttar Pradesh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttar Pradesh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttar Pradesh,99,0.27,0.80,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttar Pradesh,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttar Pradesh,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttar Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttar Pradesh,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttar Pradesh,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttrakhand,99,0.90,0.78,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttrakhand,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttrakhand,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttrakhand,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttrakhand,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,Uttrakhand,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttrakhand,99,0.68,0.38,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttrakhand,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttrakhand,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttrakhand,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttrakhand,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,rural,Uttrakhand,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttrakhand,99,0.84,0.68,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttrakhand,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttrakhand,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttrakhand,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttrakhand,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,Uttrakhand,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,urban,West Bengal,99,0.53,0.91,,,,,,,,,,,,,,,,,,,,,
2011,urban,West Bengal,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,West Bengal,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,West Bengal,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,West Bengal,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,urban,West Bengal,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,West Bengal,99,0.28,0.68,,,,,,,,,,,,,,,,,,,,,
2011,rural,West Bengal,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,West Bengal,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,West Bengal,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,West Bengal,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,rural,West Bengal,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,All,West Bengal,99,0.46,0.85,,,,,,,,,,,,,,,,,,,,,
2011,All,West Bengal,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,West Bengal,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,West Bengal,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,All,West Bengal,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,All,West Bengal,5,0,1,,,,,,,,,,,,,,,,,,,,,
