,state_n,State,sector,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,round,m_poor_1_33,m_poor_1_50,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,SourceSheet
698,7,Chhattisgarh,NA,NA,Secondary,NA,NA,NA,4,0.228147343,0.019100137,0.190392077,0.253133774,0.199921548,0.175405771,0.181146845,state
699,7,Chhattisgarh,NA,NA,NA,2,NA,NA,4,0.462016582,0.081614345,0.446540743,0.230942816,0.119289152,0.096697293,0.106530011,state
712,7,Chhattisgarh,NA,NA,NA,NA,2 to 3,NA,4,0.429434866,0.085255779,0.441163331,0.213909253,0.120743163,0.101944253,0.122239992,state
717,7,Chhattisgarh,NA,NA,No education / Preschool,NA,NA,NA,4,0.577737808,0.157783493,0.586750627,0.238893241,0.102464654,0.050021753,0.02186976,state
730,7,Chhattisgarh,NA,NA,NA,1,NA,NA,4,0.370642781,0.087984711,0.331433773,0.246467918,0.160215497,0.123020135,0.138862669,state
733,8,Dadra and Nagar Haveli,NA,NA,NA,NA,NA,1,4,0.436604947,0.102911919,0.290455878,0.255764008,0.123628378,0.134089068,0.196062684,state
735,8,Dadra and Nagar Haveli,NA,NA,NA,NA,NA,0,4,0.089428261,0.02479057,0.050782107,0.13701731,0.275355726,0.344838411,0.192006439,state
766,8,Dadra and Nagar Haveli,NA,65+,NA,NA,NA,NA,4,0.502420604,0.130149171,0.330348343,0.165719107,0.11285986,0.090143688,0.30092901,state
769,8,Dadra and Nagar Haveli,NA,NA,NA,NA,NA,NA,4,0.486460567,0.160343274,0.248154327,0.629613042,0.122232601,0,0,state
790,8,Dadra and Nagar Haveli,NA,NA,NA,NA,NA,NA,4,0.286744207,0.069190405,0.187764555,0.204885468,0.188637912,0.224387333,0.194324732,state
792,8,Dadra and Nagar Haveli,NA,46 to 64,NA,NA,NA,NA,4,0.310153604,0.06714768,0.239013448,0.181406587,0.090709738,0.203456372,0.285413861,state
801,8,Dadra and Nagar Haveli,NA,NA,NA,NA,7+,NA,4,0.51406312,0.1260304,0.289249271,0.349239349,0.108532935,0.146917254,0.106061183,state
804,8,Dadra and Nagar Haveli,NA,30 to 45,NA,NA,NA,NA,4,0.250590801,0.067764565,0.135795563,0.214024499,0.223154739,0.264969438,0.162055746,state
805,8,Dadra and Nagar Haveli,NA,15 to 29,NA,NA,NA,NA,4,0.239150941,0.05000985,0.16050671,0.243580073,0.320910454,0.219117016,0.055885736,state
808,8,Dadra and Nagar Haveli,NA,NA,Primary,NA,NA,NA,4,0.401663989,0.112938985,0.258860916,0.266885936,0.171794266,0.223563075,0.078895792,state
809,8,Dadra and Nagar Haveli,NA,NA,Higher,NA,NA,NA,4,0.02897696,0.010066533,0,0.022570729,0.121187963,0.249957114,0.606284201,state
814,8,Dadra and Nagar Haveli,NA,NA,NA,NA,4 to 6,NA,4,0.266407222,0.082699217,0.17598404,0.202859864,0.172158822,0.238511369,0.210485905,state
820,8,Dadra and Nagar Haveli,NA,NA,NA,NA,1,NA,4,0.183475778,0,0.074461095,0.212286383,0.358243316,0.18838723,0.166621968,state
825,8,Dadra and Nagar Haveli,NA,NA,NA,NA,2 to 3,NA,4,0.20206362,0.020119313,0.166557938,0.119926073,0.24089776,0.250647277,0.22197096,state
831,8,Dadra and Nagar Haveli,NA,NA,No education / Preschool,NA,NA,NA,4,0.616192818,0.156003416,0.468399495,0.296513259,0.149849772,0.061067488,0.024169998,state
834,8,Dadra and Nagar Haveli,NA,NA,NA,2,NA,NA,4,0.334339201,0.070986584,0.228744045,0.140213713,0.098892823,0.243674085,0.288475335,state
835,8,Dadra and Nagar Haveli,NA,NA,Secondary,NA,NA,NA,4,0.140142485,0.021497102,0.064958215,0.183653951,0.243843257,0.315543592,0.192000985,state
836,8,Dadra and Nagar Haveli,NA,NA,NA,1,NA,NA,4,0.281587005,0.068995781,0.183325678,0.211890653,0.198359042,0.222298205,0.184126407,state
845,9,Daman and Diu,NA,NA,NA,NA,NA,1,4,0.029466541,0.000928129,0.005048848,0.031520002,0.100943565,0.352094233,0.510393381,state
856,9,Daman and Diu,NA,NA,NA,NA,NA,NA,4,0,0,0,0.162776113,0.234676063,0.400056839,0.202490956,state
857,9,Daman and Diu,NA,NA,NA,NA,NA,0,4,0.073182695,0.016555231,0.001828959,0.253048778,0.324794024,0.30022946,0.120098792,state
862,9,Daman and Diu,NA,NA,NA,NA,NA,NA,4,0.054661945,0.009934666,0.003214682,0.157710835,0.228456914,0.322550178,0.2880674,state
890,9,Daman and Diu,NA,46 to 64,NA,NA,NA,NA,4,0.014813511,0.003403381,0.000418067,0.050717782,0.115973122,0.369969517,0.4629215,state
891,9,Daman and Diu,NA,65+,NA,NA,NA,NA,4,0.079836205,0.003338472,0.009377723,0.059402429,0.106015086,0.317161471,0.508043289,state
894,9,Daman and Diu,NA,NA,Secondary,NA,NA,NA,4,0.018591078,0.002198918,0.003468139,0.174369216,0.251541138,0.291791171,0.27883032,state
895,9,Daman and Diu,NA,NA,Higher,NA,NA,NA,4,0.023289923,0,0,0.043075588,0.088852227,0.305090904,0.562981248,state
897,9,Daman and Diu,NA,NA,NA,NA,7+,NA,4,0.067572728,0.027487315,0,0.083149716,0.07470157,0.456814706,0.385333985,state
913,9,Daman and Diu,NA,30 to 45,NA,NA,NA,NA,4,0.083015151,0.02113732,0.004871076,0.14323616,0.254524916,0.367703974,0.229663864,state
915,9,Daman and Diu,NA,NA,NA,NA,4 to 6,NA,4,0.062746488,0.010519705,0.00252728,0.097283691,0.192267463,0.347913712,0.360007852,state
919,9,Daman and Diu,NA,15 to 29,NA,NA,NA,NA,4,0.035657912,0,0,0.381433517,0.393409908,0.175453469,0.049703103,state
921,9,Daman and Diu,NA,NA,NA,1,NA,NA,4,0.052873202,0.010580832,0.003350266,0.175124243,0.242863908,0.295840859,0.282820731,state
929,9,Daman and Diu,NA,NA,NA,2,NA,NA,4,0.065068789,0.00617529,0.002454917,0.060131922,0.147724971,0.472220182,0.317468017,state
933,9,Daman and Diu,NA,NA,NA,NA,2 to 3,NA,4,0.045226328,0.008447126,0.00274831,0.208039016,0.281451762,0.281170547,0.22659038,state
937,9,Daman and Diu,NA,NA,NA,NA,1,NA,4,0.049725592,0,0.010617649,0.262625337,0.285999537,0.278091252,0.162666231,state
938,9,Daman and Diu,NA,NA,Primary,NA,NA,NA,4,0.084234752,0.023186343,0,0.136998892,0.191059738,0.379096717,0.292844653,state
941,9,Daman and Diu,NA,NA,No education / Preschool,NA,NA,NA,4,0.175644428,0.029992653,0.008483425,0.203359425,0.288262844,0.376127303,0.123766996,state
947,10,Goa,NA,NA,NA,NA,NA,NA,4,0,0,0.199108884,0.257164448,0,0,0.543726683,state
949,10,Goa,NA,NA,Secondary,NA,NA,NA,4,0.009965178,0.001193276,0.001548242,0.027909758,0.109943524,0.286765218,0.573833227,state
951,10,Goa,NA,NA,NA,NA,2 to 3,NA,4,0.04482739,0.006916815,0.005060171,0.062718026,0.120589316,0.263439,0.548193455,state
952,10,Goa,NA,NA,NA,NA,4 to 6,NA,4,0.048163597,0.004016488,0,0.037801854,0.122220829,0.281253278,0.558724046,state
954,10,Goa,NA,NA,Primary,NA,NA,NA,4,0.104110725,0.008259764,0.004727824,0.065092631,0.163229957,0.340406716,0.426542848,state
957,10,Goa,NA,NA,Higher,NA,NA,NA,4,0.006984738,0,0,0.006984738,0.014881936,0.062231179,0.915902138,state
961,10,Goa,NA,NA,NA,NA,NA,1,4,0.042794861,0.005467751,0.002018432,0.037883624,0.087148979,0.248938307,0.624010682,state
968,10,Goa,NA,NA,NA,NA,7+,NA,4,0.087011769,0,0.013200628,0.028024241,0.06834282,0.334619224,0.555813074,state
979,10,Goa,NA,NA,NA,NA,NA,NA,4,0.052408837,0.005264922,0.002730172,0.052998442,0.120833158,0.277995884,0.545442343,state
980,10,Goa,NA,NA,NA,NA,NA,0,4,0.072959132,0.004831365,0.004253401,0.085346371,0.192922235,0.340183407,0.3772946,state
982,10,Goa,NA,NA,No education / Preschool,NA,NA,NA,4,0.148526251,0.017451363,0.003558377,0.14290607,0.186313689,0.352292627,0.314929217,state
1005,10,Goa,NA,NA,NA,NA,1,NA,4,0.09120097,0.012660248,0,0.155130774,0.172527134,0.267983168,0.404358923,state
1012,10,Goa,NA,46 to 64,NA,NA,NA,NA,4,0.040285688,0,0.004712542,0.034302745,0.100261658,0.259146601,0.601576447,state
1014,10,Goa,NA,15 to 29,NA,NA,NA,NA,4,0.128958568,0.020426651,0,0.211607739,0.307022929,0.285271168,0.196098164,state
1015,10,Goa,NA,30 to 45,NA,NA,NA,NA,4,0.057178307,0.012330818,0,0.066765316,0.152544618,0.347047389,0.433642685,state
1017,10,Goa,NA,65+,NA,NA,NA,NA,4,0.054538734,0.003047826,0.002994453,0.037708722,0.077444553,0.217480853,0.664371431,state
1033,10,Goa,NA,NA,NA,2,NA,NA,4,0.048868351,0.006275373,0.002769866,0.053431977,0.111094944,0.296862364,0.535840869,state
1041,10,Goa,NA,NA,NA,1,NA,NA,4,0.053416502,0.004977335,0.002718752,0.052873708,0.123634964,0.272567779,0.54820478,state
1051,11,Gujarat,NA,NA,No education / Preschool,NA,NA,NA,4,0.421695709,0.116455287,0.212250993,0.284618646,0.259008497,0.173709303,0.070412554,state
1057,11,Gujarat,NA,NA,Higher,NA,NA,NA,4,0.017833441,0.000805121,0.005328212,0.021834385,0.050248362,0.175233781,0.747355282,state
1061,11,Gujarat,NA,46 to 64,NA,NA,NA,NA,4,0.180438221,0.034070659,0.08525341,0.146453813,0.181863576,0.25268364,0.333745599,state
1062,11,Gujarat,NA,NA,NA,NA,1,NA,4,0.344317287,0.022869805,0.234485894,0.210750327,0.183882669,0.205583051,0.16529806,state
1065,11,Gujarat,NA,NA,Primary,NA,NA,NA,4,0.266335696,0.065019347,0.0951254,0.203461647,0.263079494,0.261370093,0.176963359,state
1066,11,Gujarat,NA,30 to 45,NA,NA,NA,NA,4,0.209204793,0.059695166,0.085883096,0.176355302,0.219268396,0.251627386,0.26686582,state
1067,11,Gujarat,NA,NA,NA,NA,NA,NA,4,1,0.334212899,0.639525533,0,0.360474497,0,0,state
1068,11,Gujarat,NA,NA,Secondary,NA,NA,NA,4,0.101048149,0.01000768,0.042262822,0.112327129,0.181447208,0.295536131,0.36842671,state
1072,11,Gujarat,NA,15 to 29,NA,NA,NA,NA,4,0.323315561,0.089378327,0.102189742,0.232096359,0.303662419,0.194433033,0.167618439,state
1075,11,Gujarat,NA,65+,NA,NA,NA,NA,4,0.204626158,0.027878933,0.105432481,0.144239023,0.175169513,0.240978688,0.334180295,state
1076,11,Gujarat,NA,NA,NA,NA,NA,1,4,0.208902568,0.045890767,0.093284436,0.162696451,0.196984708,0.234801516,0.312232882,state
1079,11,Gujarat,NA,NA,NA,NA,4 to 6,NA,4,0.177710414,0.044723261,0.074505754,0.149654537,0.200950786,0.249280408,0.325608522,state
1080,11,Gujarat,NA,NA,NA,NA,NA,NA,4,0.165385395,0.014967899,0.089403726,0.202062517,0.169211552,0.313330621,0.225991592,state
1093,11,Gujarat,NA,NA,NA,NA,2 to 3,NA,4,0.176211625,0.028773492,0.093248092,0.154210314,0.179207698,0.266997039,0.30633685,state
1094,11,Gujarat,NA,NA,NA,NA,7+,NA,4,0.290468693,0.079873227,0.098979242,0.201846749,0.242038682,0.219107702,0.238027632,state
1102,11,Gujarat,NA,NA,NA,NA,NA,NA,4,0.203594491,0.045850396,0.089669466,0.162179202,0.201888323,0.246849656,0.299413353,state
1116,11,Gujarat,NA,NA,NA,NA,NA,0,4,0.181850344,0.045685019,0.074813142,0.160053492,0.222040564,0.296363562,0.24672924,state
1120,11,Gujarat,NA,NA,NA,1,NA,NA,4,0.195103303,0.045237042,0.083454423,0.158108845,0.201439381,0.249644265,0.307353079,state
1135,11,Gujarat,NA,NA,NA,2,NA,NA,4,0.262583077,0.050111394,0.132715449,0.190370902,0.204997748,0.227493897,0.244422004,state
1157,12,Haryana,NA,NA,NA,NA,7+,NA,4,0.156101197,0.041203003,0.022621747,0.076358691,0.166406497,0.272448719,0.462164342,state
1161,12,Haryana,NA,30 to 45,NA,NA,NA,NA,4,0.107181564,0.029465681,0.019794112,0.083288983,0.204707399,0.281838715,0.410370767,state
1169,12,Haryana,NA,NA,NA,NA,NA,NA,4,0.007345616,0,0,0.114293247,0.184416533,0.313306838,0.387983412,state
1174,12,Haryana,NA,NA,NA,NA,1,NA,4,0.135502532,0.001798019,0.055775031,0.193010285,0.352005601,0.246899202,0.15230988,state
1175,12,Haryana,NA,46 to 64,NA,NA,NA,NA,4,0.073064141,0.010864163,0.012254683,0.060878854,0.155298844,0.234412119,0.537155509,state
1176,12,Haryana,NA,NA,Higher,NA,NA,NA,4,0.013774998,0,0.000742103,0.008500723,0.043720286,0.115334742,0.831702173,state
1177,12,Haryana,NA,65+,NA,NA,NA,NA,4,0.095089003,0.010032198,0.027572816,0.08693298,0.140039563,0.25072366,0.494730979,state
1179,12,Haryana,NA,NA,NA,NA,4 to 6,NA,4,0.081432424,0.019494493,0.013184172,0.06421148,0.173311412,0.263601869,0.485691071,state
1183,12,Haryana,NA,NA,NA,NA,NA,NA,4,0.100788698,0.022059938,0.018506864,0.078130662,0.181964666,0.263498247,0.45789957,state
1186,12,Haryana,NA,15 to 29,NA,NA,NA,NA,4,0.192375451,0.051555086,0.026084032,0.113385312,0.246790916,0.318450719,0.29528904,state
1189,12,Haryana,NA,NA,Primary,NA,NA,NA,4,0.191740081,0.049775518,0.030517552,0.115381129,0.226984382,0.302473009,0.32464391,state
1190,12,Haryana,NA,NA,Secondary,NA,NA,NA,4,0.043857992,0.00425019,0.006013588,0.047682673,0.156272158,0.280235082,0.5097965,state
1198,12,Haryana,NA,NA,NA,NA,NA,0,4,0.13003704,0.035463911,0.027637593,0.104629777,0.231445223,0.307518929,0.328768492,state
1204,12,Haryana,NA,NA,No education / Preschool,NA,NA,NA,4,0.213397756,0.055167694,0.046779379,0.154128507,0.27684617,0.277601421,0.244644523,state
1213,12,Haryana,NA,NA,NA,NA,NA,1,4,0.092928216,0.018457621,0.016023904,0.07092464,0.168509185,0.251527488,0.493014753,state
1218,12,Haryana,NA,NA,NA,NA,2 to 3,NA,4,0.107343927,0.014281393,0.027997201,0.113360144,0.205952018,0.256230891,0.396459728,state
1243,12,Haryana,NA,NA,NA,2,NA,NA,4,0.118418761,0.022542404,0.031226085,0.095342413,0.188895315,0.267694682,0.416841507,state
1251,12,Haryana,NA,NA,NA,1,NA,NA,4,0.099123493,0.022014368,0.017308304,0.07650876,0.181311563,0.2631028,0.461768568,state
1264,13,Himachal Pradesh,NA,NA,Secondary,NA,NA,NA,4,0.045431212,0.00124413,0.007547758,0.066261083,0.217803791,0.35697031,0.351417065,state
1266,13,Himachal Pradesh,NA,NA,Primary,NA,NA,NA,4,0.129694402,0.009712107,0.026415583,0.136126414,0.301362276,0.33168453,0.204411194,state
1268,13,Himachal Pradesh,NA,NA,Higher,NA,NA,NA,4,0.002707129,0,0,0.002774519,0.058000352,0.230070621,0.709154487,state
1270,13,Himachal Pradesh,NA,NA,NA,NA,NA,NA,4,0.085103616,0.005414434,0.019670438,0.096733592,0.23436074,0.331633896,0.317601323,state
1274,13,Himachal Pradesh,NA,NA,NA,NA,4 to 6,NA,4,0.075780623,0.005761704,0.013912145,0.093247615,0.240941271,0.340313852,0.311585099,state
1278,13,Himachal Pradesh,NA,NA,NA,NA,7+,NA,4,0.08659263,0.005992351,0.014102083,0.094141737,0.224059924,0.330340058,0.33735621,state
1283,13,Himachal Pradesh,NA,NA,No education / Preschool,NA,NA,NA,4,0.170940161,0.012792621,0.049711503,0.172212556,0.294152349,0.318767756,0.165155843,state
1286,13,Himachal Pradesh,NA,NA,NA,NA,1,NA,4,0.198649198,0.001390629,0.060627196,0.130415112,0.280236185,0.407207161,0.121514328,state
1287,13,Himachal Pradesh,NA,NA,NA,NA,2 to 3,NA,4,0.080209792,0.005266318,0.025229082,0.098184429,0.219299629,0.303541511,0.353745341,state
1307,13,Himachal Pradesh,NA,NA,NA,NA,NA,NA,4,0.085894667,0.035532217,0,0.113278784,0.200081736,0.435378551,0.251260936,state
1311,13,Himachal Pradesh,NA,15 to 29,NA,NA,NA,NA,4,0.111830138,0.022592712,0.020079821,0.132631958,0.312463582,0.337310255,0.197514415,state
1336,13,Himachal Pradesh,NA,NA,NA,NA,NA,1,4,0.084831074,0.004639885,0.018451167,0.096026517,0.234855473,0.318130344,0.332536519,state
1337,13,Himachal Pradesh,NA,NA,NA,1,NA,NA,4,0.078337178,0.004438002,0.020423923,0.096226424,0.233807653,0.31700626,0.332535744,state
1338,13,Himachal Pradesh,NA,NA,NA,2,NA,NA,4,0.105128773,0.008304168,0.01740849,0.098256111,0.236021087,0.375545859,0.272768468,state
1340,13,Himachal Pradesh,NA,30 to 45,NA,NA,NA,NA,4,0.085979529,0.006446306,0.023441084,0.114570767,0.273477405,0.345716059,0.242794663,state
1350,13,Himachal Pradesh,NA,46 to 64,NA,NA,NA,NA,4,0.08225581,0.004734228,0.017172724,0.083403826,0.226648211,0.327750564,0.345024675,state
1355,13,Himachal Pradesh,NA,65+,NA,NA,NA,NA,4,0.085117616,0.003095092,0.019733526,0.094738699,0.19576475,0.322614253,0.367148787,state
1360,13,Himachal Pradesh,NA,NA,NA,NA,NA,0,4,0.085970372,0.007877714,0.023543244,0.09897951,0.232789308,0.374525666,0.270162284,state
1383,14,Jammu and Kashmir,NA,NA,NA,1,NA,NA,4,0.142216846,0.028693987,0.070948169,0.193623111,0.244082287,0.236787036,0.254559398,state
1389,14,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,4,0.143346712,0.028536445,0.071438953,0.192801759,0.240694523,0.235687688,0.259377062,state
1391,14,Jammu and Kashmir,NA,NA,NA,NA,2 to 3,NA,4,0.130460978,0.014346927,0.070521198,0.187020168,0.225774407,0.223923519,0.2927607,state
1399,14,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,state
1403,14,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,4,0.094268873,0.033878546,0.050331522,0.213314235,0.360138357,0.149564847,0.226651043,state
1406,14,Jammu and Kashmir,NA,NA,NA,NA,NA,0,4,0.22275345,0.050132833,0.141821101,0.237703592,0.219947651,0.185126707,0.215400949,state
1407,14,Jammu and Kashmir,NA,NA,NA,NA,NA,1,4,0.136955142,0.02679812,0.065720089,0.189153299,0.242380306,0.239795998,0.262950331,state
1413,14,Jammu and Kashmir,NA,NA,NA,NA,1,NA,4,0.21117489,0.002722796,0.127742231,0.287873417,0.181272596,0.171299502,0.231812239,state
1420,14,Jammu and Kashmir,NA,NA,NA,2,NA,NA,4,0.154650345,0.0269603,0.076256707,0.184738964,0.207438365,0.224895895,0.30667007,state
1428,14,Jammu and Kashmir,NA,NA,NA,NA,4 to 6,NA,4,0.128549591,0.025192302,0.065621182,0.184762985,0.24213928,0.246343121,0.261133432,state
1439,14,Jammu and Kashmir,NA,46 to 64,NA,NA,NA,NA,4,0.101036824,0.01717063,0.053942241,0.16119048,0.22117573,0.251479059,0.312212497,state
1440,14,Jammu and Kashmir,NA,65+,NA,NA,NA,NA,4,0.131897584,0.018546185,0.065039821,0.158260018,0.206051245,0.220443696,0.350205213,state
1445,14,Jammu and Kashmir,NA,NA,Higher,NA,NA,NA,4,0.014898695,0.000530526,0.004248497,0.035922807,0.103803031,0.199653834,0.656371832,state
1453,14,Jammu and Kashmir,NA,15 to 29,NA,NA,NA,NA,4,0.261742651,0.057894632,0.13895385,0.291724175,0.278668702,0.17584689,0.114806384,state
1458,14,Jammu and Kashmir,NA,NA,No education / Preschool,NA,NA,NA,4,0.247782305,0.064014956,0.139495999,0.278042555,0.270848304,0.209459245,0.102153912,state
1462,14,Jammu and Kashmir,NA,NA,Primary,NA,NA,NA,4,0.237790912,0.057158802,0.083902553,0.288743228,0.25116533,0.20317404,0.173014879,state
1467,14,Jammu and Kashmir,NA,30 to 45,NA,NA,NA,NA,4,0.169409797,0.038562525,0.079618163,0.220229685,0.266756654,0.236099869,0.197295621,state
1470,14,Jammu and Kashmir,NA,NA,Secondary,NA,NA,NA,4,0.085466161,0.006173141,0.039283711,0.153138772,0.246839181,0.266554326,0.294183999,state
1471,14,Jammu and Kashmir,NA,NA,NA,NA,7+,NA,4,0.192344368,0.051963918,0.085231692,0.214555472,0.253403395,0.219327092,0.227482349,state
1476,15,Jharkhand,NA,NA,NA,2,NA,NA,4,0.549940169,0.204746872,0.561387241,0.180095434,0.120589457,0.079967402,0.057960454,state
1477,15,Jharkhand,NA,NA,NA,1,NA,NA,4,0.446906984,0.141032234,0.467624456,0.204197302,0.134523883,0.099382073,0.094272271,state
1498,15,Jharkhand,NA,NA,NA,NA,NA,NA,4,0.460082054,0.149179548,0.479635954,0.201109737,0.132738814,0.096894957,0.089620546,state
1504,15,Jharkhand,NA,NA,Higher,NA,NA,NA,4,0.084265016,0.003930362,0.069048867,0.099546805,0.12936756,0.198840857,0.503195882,state
1525,15,Jharkhand,NA,NA,NA,NA,NA,NA,4,0.494846314,0,1,0,0,0,0,state
1527,15,Jharkhand,NA,NA,Primary,NA,NA,NA,4,0.584069967,0.225090429,0.554781139,0.227800682,0.130201846,0.061090298,0.026126046,state
1531,15,Jharkhand,NA,NA,NA,NA,NA,1,4,0.463095427,0.149437979,0.479837924,0.203086749,0.131429806,0.095078796,0.090566717,state
1538,15,Jharkhand,NA,15 to 29,NA,NA,NA,NA,4,0.631191134,0.270375073,0.583577514,0.20875369,0.116227522,0.070553198,0.020888055,state
1545,15,Jharkhand,NA,NA,NA,NA,NA,NA,4,0.53987819,0.137690395,0.419814855,0.217129201,0.19923982,0.136334807,0.027481321,state
1550,15,Jharkhand,NA,NA,No education / Preschool,NA,NA,NA,4,0.663259208,0.268347859,0.693145573,0.18201305,0.085037358,0.030436257,0.009367734,state
1555,15,Jharkhand,NA,NA,NA,NA,4 to 6,NA,4,0.432825446,0.154412001,0.462593615,0.211657777,0.138603464,0.102041841,0.085103303,state
1557,15,Jharkhand,NA,NA,Secondary,NA,NA,NA,4,0.285883039,0.0308808,0.327575237,0.230907246,0.180721357,0.154473454,0.106322691,state
1559,15,Jharkhand,NA,NA,NA,NA,NA,0,4,0.441358596,0.147573844,0.478366107,0.188680872,0.140968189,0.108312592,0.083672248,state
1560,15,Jharkhand,NA,65+,NA,NA,NA,NA,4,0.469803214,0.108796351,0.491378605,0.172384113,0.116466731,0.092981704,0.12678884,state
1561,15,Jharkhand,NA,NA,NA,NA,1,NA,4,0.613965273,0.117762111,0.623187125,0.130493701,0.092124693,0.100892901,0.053301565,state
1563,15,Jharkhand,NA,NA,NA,NA,2 to 3,NA,4,0.459386796,0.136273786,0.532600105,0.167620778,0.106265932,0.085347407,0.108165756,state
1564,15,Jharkhand,NA,46 to 64,NA,NA,NA,NA,4,0.399083853,0.097842485,0.448974162,0.19541575,0.134310603,0.101555981,0.119743519,state
1572,15,Jharkhand,NA,30 to 45,NA,NA,NA,NA,4,0.466999412,0.176170349,0.476005793,0.21317485,0.14075473,0.100871392,0.069193229,state
1574,15,Jharkhand,NA,NA,NA,NA,7+,NA,4,0.506427944,0.155145079,0.44214204,0.222061679,0.153372318,0.095353082,0.087070897,state
1581,16,Karnataka,NA,NA,NA,NA,NA,NA,4,0.127173066,0,0.056046713,0.149515793,0.367868721,0.210876793,0.215691999,state
1584,16,Karnataka,NA,NA,Secondary,NA,NA,NA,4,0.076040119,0.003048853,0.026877699,0.129485667,0.237677693,0.349505305,0.256453633,state
1586,16,Karnataka,NA,NA,No education / Preschool,NA,NA,NA,4,0.33038196,0.064271025,0.161381632,0.32822004,0.293895394,0.168893009,0.04760991,state
1592,16,Karnataka,NA,NA,Higher,NA,NA,NA,4,0.01522753,0,0.004080007,0.024652502,0.09768936,0.222056866,0.651521266,state
1594,16,Karnataka,NA,NA,NA,NA,NA,1,4,0.186329007,0.030508097,0.079390585,0.220357165,0.267636806,0.23399201,0.198623404,state
1597,16,Karnataka,NA,NA,NA,2,NA,NA,4,0.251300275,0.031604633,0.130569071,0.235565215,0.251726538,0.224242106,0.15789707,state
1601,16,Karnataka,NA,NA,NA,NA,NA,0,4,0.138180345,0.023007704,0.063433565,0.150035352,0.226760119,0.325486779,0.234284207,state
1624,16,Karnataka,NA,NA,NA,1,NA,NA,4,0.15451175,0.027454091,0.062494092,0.190502241,0.255531758,0.27070722,0.220764697,state
1627,16,Karnataka,NA,NA,Primary,NA,NA,NA,4,0.193101272,0.036638077,0.066163845,0.228698611,0.324564368,0.269874841,0.110698357,state
1636,16,Karnataka,NA,65+,NA,NA,NA,NA,4,0.235455707,0.020287082,0.120611712,0.215577036,0.250736415,0.213884547,0.199190304,state
1650,16,Karnataka,NA,NA,NA,NA,2 to 3,NA,4,0.14554897,0.020944057,0.075307414,0.191524774,0.229204953,0.255742103,0.248220742,state
1659,16,Karnataka,NA,NA,NA,NA,1,NA,4,0.444814086,0.015987439,0.28296876,0.236892149,0.198123291,0.16890645,0.113109343,state
