,poor_215,poor_365,poor_685,perc_poor_215,perc_poor_365,perc_poor_685,welfareagg_cat1,welfareagg_cat2,welfareagg_cat3,welfareagg_cat4,welfareagg_cat5,year,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,educ_cat1,educ_cat2,educ_cat3,educ_cat4,educ_cat5,educ_cat6,gender_cat1,gender_cat2,hhsize_cat,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_land
536,0,0,0.874871076,0,0,76.8859706,0,0.462482393,0,0.412388682,0.125128925,2022,sectorstate,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,0.031017744,0.238305872,0.768859706,3.1017744,23.8305872,70.7207819,0.238305867,0.183099434,0.225241318,0.165646806,0.187706575,2022,sectorstate,1,Odisha,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,0.021509752,0.219300917,0.707207819,2.1509752,21.9300917,66.1856305,0.216991708,0.169055894,0.19008553,0.187612563,0.236254305,2022,sectorstate,1,Odisha,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,0.011755549,0.230688506,0.661856305,1.1755549,23.0688506,38.9390048,0.229506969,0.152213871,0.175009489,0.170952097,0.272317559,2022,sectorstate,1,Odisha,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,0.023561995,0.140145129,0.389390048,2.3561995,14.0145129,73.4341796,0.137069121,0.115299948,0.041456748,0.197450593,0.508723617,2022,sectorstate,1,Odisha,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.046304028,0.29920957,0.734341796,4.6304028,29.920957,72.0807207,0.299209565,0.167350054,0.185311303,0.140288144,0.207840919,2022,sectorstate,1,Chattisgarh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,0.030296528,0.206668066,0.720807207,3.0296528,20.6668066,76.0091293,0.204281434,0.170467809,0.224725932,0.212968513,0.187556311,2022,sectorstate,1,Chattisgarh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,0.011779933,0.222254688,0.760091293,1.1779933,22.2254688,64.8243833,0.220734835,0.206428885,0.220650405,0.178049043,0.174136847,2022,sectorstate,1,Chattisgarh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,0.01362662,0.216668723,0.648243833,1.362662,21.6668723,76.0265466,0.216668725,0.183716848,0.174026072,0.131883755,0.293704599,2022,sectorstate,1,Chattisgarh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.011529504,0.242514552,0.760265466,1.1529504,24.2514552,70.8224756,0.242309019,0.183499888,0.209818453,0.20212701,0.162245631,2022,sectorstate,1,Madhya Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.005413961,0.197354468,0.708224756,0.5413961,19.7354468,73.0326837,0.196130782,0.203668326,0.180645615,0.21014756,0.209407717,2022,sectorstate,1,Madhya Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,0.004061765,0.192582302,0.730326837,0.4061765,19.2582302,41.8018777,0.191724926,0.211600617,0.197318971,0.211329773,0.188025713,2022,sectorstate,1,Madhya Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.003991969,0.087769753,0.418018777,0.3991969,8.7769753,30.5669208,0.085228801,0.12182384,0.101468854,0.188333794,0.503144681,2022,sectorstate,1,Madhya Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,0,0,0.305669208,0,0,63.3639606,0,0.173173249,0.066247977,0.132495955,0.628082812,2022,sectorstate,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.004119816,0.131913273,0.633639606,0.4119816,13.1913273,60.5627362,0.129382089,0.180579484,0.187032685,0.235475779,0.267529964,2022,sectorstate,1,Gujarat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,0.003527303,0.090929566,0.605627362,0.3527303,9.0929566,66.9420063,0.090368204,0.161544725,0.200692102,0.254377812,0.293017149,2022,sectorstate,1,Gujarat,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.008842579,0.128851283,0.669420063,0.8842579,12.8851283,42.4779549,0.12786442,0.165333867,0.224541113,0.244258672,0.238001928,2022,sectorstate,1,Gujarat,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,0.001513562,0.069781032,0.424779549,0.1513562,6.9781032,100,0.069781035,0.120353006,0.1184204,0.227968857,0.463476688,2022,sectorstate,1,Gujarat,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,0,0,1,0,0,68.9287324,0,0,0.434020609,0.565979421,0,2022,sectorstate,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0,0.023330694,0.689287324,0,2.3330694,68.252418,0.023330694,0.084221356,0.358619481,0.292606652,0.2412218,2022,sectorstate,1,Dadra Nagar Haveli & Diu Daman,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0,0.060244792,0.68252418,0,6.0244792,69.2331588,0.060244791,0.224783227,0.08471638,0.357784927,0.272470683,2022,sectorstate,1,Dadra Nagar Haveli & Diu Daman,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.011620911,0.096598844,0.692331588,1.1620911,9.6598844,40.7641664,0.096598841,0.208547935,0.260641068,0.232672051,0.201540098,2022,sectorstate,1,Dadra Nagar Haveli & Diu Daman,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,0,0.035144561,0.407641664,0,3.5144561,62.5531088,0.03514456,0.047751032,0.136642799,0.356716722,0.423744887,2022,sectorstate,1,Dadra Nagar Haveli & Diu Daman,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,0.011483034,0.16324097,0.625531088,1.1483034,16.324097,65.9217255,0.16283612,0.159187585,0.179068223,0.214070737,0.284837335,2022,sectorstate,1,Maharashtra,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.00981583,0.150764532,0.659217255,0.981583,15.0764532,68.3338396,0.150367245,0.165436462,0.208548278,0.22351186,0.252136171,2022,sectorstate,1,Maharashtra,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,0.010679825,0.182644945,0.683338396,1.0679825,18.2644945,41.5747561,0.180632606,0.163143322,0.188843772,0.235738456,0.231641859,2022,sectorstate,1,Maharashtra,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,0.012450478,0.079742773,0.415747561,1.2450478,7.9742773,100,0.079742774,0.086944059,0.144413352,0.185346395,0.503553391,2022,sectorstate,1,Maharashtra,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,0.446925719,0.854953673,1,44.6925719,85.4953673,51.5916616,0.854953647,0,0.145046324,0,0,2022,sectorstate,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.010322345,0.056027838,0.515916616,1.0322345,5.6027838,50.3969599,0.056027837,0.124802321,0.187607437,0.291432619,0.340129763,2022,sectorstate,1,Andhra Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.005546473,0.056583102,0.503969599,0.5546473,5.6583102,63.2155244,0.05507379,0.103512883,0.183023334,0.289427459,0.368962526,2022,sectorstate,1,Andhra Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.002610331,0.095326919,0.632155244,0.2610331,9.5326919,39.858802,0.095326915,0.145769805,0.231335744,0.269318044,0.258249491,2022,sectorstate,1,Andhra Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,0.022685778,0.048309189,0.39858802,2.2685778,4.8309189,85.4300526,0.047444046,0.127091274,0.11950513,0.143899649,0.562059879,2022,sectorstate,1,Andhra Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,0.018930609,0.098462957,0.854300526,1.8930609,9.8462957,51.7002557,0.098462954,0.239134282,0.417054325,0.099648967,0.145699471,2022,sectorstate,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.001749274,0.079403833,0.517002557,0.1749274,7.9403833,49.7970413,0.07744088,0.112599596,0.174403071,0.250262737,0.385293692,2022,sectorstate,1,Karnataka,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,0.001182895,0.050968875,0.497970413,0.1182895,5.0968875,46.3513311,0.050968874,0.107156105,0.177605331,0.273891002,0.390378684,2022,sectorstate,1,Karnataka,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.001843514,0.065340041,0.463513311,0.1843514,6.5340041,16.8556127,0.064259335,0.101899974,0.156238034,0.253379107,0.424223542,2022,sectorstate,1,Karnataka,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,0,0.018989669,0.168556127,0,1.8989669,64.849284,0.018989669,0.032210637,0.056974068,0.116568469,0.77525717,2022,sectorstate,1,Karnataka,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,0,0,0.64849284,0,0,61.4647454,0,0.259397149,0.389095694,0.351507157,0,2022,sectorstate,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,0,0,0.614647454,0,0,38.8414017,0,0.090387985,0.33432281,0.26048997,0.314799219,2022,sectorstate,1,Goa,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,0,0,0.388414017,0,0,44.648996,0,0.049251996,0.110995479,0.374711066,0.465041459,2022,sectorstate,1,Goa,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.016336509,0.043198547,0.44648996,1.6336509,4.3198547,35.3694038,0.043198548,0.053156495,0.180119798,0.266271085,0.457254082,2022,sectorstate,1,Goa,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0,0,0.353694038,0,0,67.3315982,0,0.021152932,0.079006493,0.320269823,0.57957077,2022,sectorstate,1,Goa,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0,0.061646197,0.673315982,0,6.1646197,58.5930857,0.050413221,0.178725734,0.302267283,0.265064329,0.203529462,2022,sectorstate,1,Lakshadweep,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0,0,0.585930857,0,0,39.3649635,0,0.150122285,0.269161761,0.255159944,0.32555601,2022,sectorstate,1,Lakshadweep,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0,0.022949189,0.393649635,0,2.2949189,18.4168298,0.022949189,0.108260073,0.076819681,0.382677734,0.409293324,2022,sectorstate,1,Lakshadweep,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,0,0,0.184168298,0,0,56.5855944,0,0.02739726,0.07571429,0.360724062,0.536164403,2022,sectorstate,1,Lakshadweep,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,0.004710877,0.117144134,0.565855944,0.4710877,11.7144134,53.0307101,0.1164224,0.154446229,0.167925194,0.205652028,0.355554134,2022,sectorstate,1,Kerala,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.00286121,0.072336113,0.530307101,0.286121,7.2336113,59.9328667,0.071265943,0.131723613,0.181523472,0.266280353,0.349206597,2022,sectorstate,1,Kerala,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0,0.086961934,0.599328667,0,8.6961934,14.8270009,0.084195726,0.156477213,0.21320112,0.214286238,0.33183971,2022,sectorstate,1,Kerala,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0,0.007085792,0.148270009,0,0.7085792,100,0.007085792,0.025470866,0.048182756,0.140565529,0.778695047,2022,sectorstate,1,Kerala,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,0,1,1,0,100,51.9231472,1,0,0,0,0,2022,sectorstate,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.002406536,0.063929943,0.519231472,0.2406536,6.3929943,46.1243592,0.062102474,0.103438571,0.179182038,0.288928598,0.366348326,2022,sectorstate,1,Tamil Nadu,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,0.000389878,0.037697051,0.461243592,0.0389878,3.7697051,48.6830497,0.037697051,0.096385635,0.166990906,0.284550041,0.414376378,2022,sectorstate,1,Tamil Nadu,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.001693164,0.043214861,0.486830497,0.1693164,4.3214861,23.0124922,0.041067481,0.111381494,0.169595808,0.279179007,0.398776203,2022,sectorstate,1,Tamil Nadu,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,0.001914715,0.023588905,0.230124922,0.1914715,2.3588905,100,0.023588905,0.054055072,0.085866153,0.121406123,0.715083718,2022,sectorstate,1,Tamil Nadu,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,0,0,1,0,0,38.5449473,0,0.5,0.5,0,0,2022,sectorstate,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,0,0.056638566,0.385449473,0,5.6638566,37.4235863,0.056638565,0.087925486,0.149380088,0.254208177,0.451847672,2022,sectorstate,1,Puducherry,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,0,0.035240372,0.374235863,0,3.5240372,39.0912384,0.035240371,0.052766711,0.121810727,0.311937988,0.478244185,2022,sectorstate,1,Puducherry,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,0,0.032894927,0.390912384,0,3.2894927,26.2401689,0.032894928,0.080708496,0.109092355,0.372264355,0.405039877,2022,sectorstate,1,Puducherry,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,0,0.055767621,0.262401689,0,5.5767621,51.1884626,0.055767622,0,0.147198021,0.100352295,0.696682036,2022,sectorstate,1,Puducherry,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,0,0.061352629,0.511884626,0,6.1352629,12.4827639,0.061352629,0.049878895,0.166802824,0.40774399,0.31422165,2022,sectorstate,1,Andaman and Nicobar Islands,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,0,0,0.124827639,0,0,19.6636849,0,0.014532927,0.047979824,0.18655178,0.750935495,2022,sectorstate,1,Andaman and Nicobar Islands,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,0,0,0.196636849,0,0,17.7164366,0,0.030963911,0.056122765,0.219403654,0.693509638,2022,sectorstate,1,Andaman and Nicobar Islands,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,0.025420299,0.025420299,0.177164366,2.5420299,2.5420299,46.1192159,0.025420299,0,0.111387022,0.040357046,0.822835624,2022,sectorstate,1,Andaman and Nicobar Islands,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,0.002378734,0.067582359,0.461192159,0.2378734,6.7582359,51.4558732,0.067582361,0.103826389,0.189430401,0.223540485,0.415620357,2022,sectorstate,1,Telangana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.000750989,0.066863668,0.514558732,0.0750989,6.6863668,55.0668682,0.066596493,0.136288971,0.170510754,0.27030015,0.356303632,2022,sectorstate,1,Telangana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,0,0.050700023,0.550668682,0,5.0700023,23.4636481,0.050700024,0.142245784,0.183765888,0.277932167,0.345356137,2022,sectorstate,1,Telangana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,0,0.027753896,0.234636481,0,2.7753896,34.6134487,0.027753895,0.067222953,0.085858032,0.134472281,0.68469286,2022,sectorstate,1,Telangana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,0,0,0.346134487,0,0,70.7661396,0,0.230756328,0.115378164,0,0.653865516,2022,sectorstate,1,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,0.01563427,0.210344642,0.707661396,1.563427,21.0344642,62.7203936,0.19748126,0.151245892,0.233219624,0.226349711,0.191703528,2022,sectorstate,1,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,0.032426595,0.106017769,0.627203936,3.2426595,10.6017769,46.2394754,0.106017768,0.1081466,0.22758396,0.2821742,0.276077449,2022,sectorstate,1,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,0.018747045,0.070073041,0.462394754,1.8747045,7.0073041,37.0020669,0.062308256,0.085440926,0.202765569,0.241225705,0.408259541,2022,sectorstate,1,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,0,0.035036563,0.370020669,0,3.5036563,33.1522281,0.035036564,0.030670492,0.172529235,0.188851863,0.572911859,2022,sectorstate,1,Ladakh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,0.000700337,0.033856639,0.331522281,0.0700337,3.3856639,43.7369938,0.033760577,0.066939183,0.111793272,0.224151149,0.563355803,2022,allindia,99,All India,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
610,0.001954995,0.058309945,0.437369938,0.1954995,5.8309945,67.0435587,0.057644844,0.098859482,0.148216799,0.235443413,0.45983547,2022,allindia,99,All India,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
611,0.006707146,0.135936226,0.670435587,0.6707146,13.5936226,79.0495626,0.134587258,0.182217911,0.209456086,0.23311758,0.240621179,2022,allindia,99,All India,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
612,0.011272825,0.209076339,0.790495626,1.1272825,20.9076339,81.9262905,0.206952631,0.232590958,0.222076297,0.198780999,0.13959913,2022,allindia,99,All India,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
613,0.014921036,0.236134312,0.819262905,1.4921036,23.6134312,86.4088403,0.233982086,0.239083499,0.225634724,0.183346063,0.117953628,2022,allindia,99,All India,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
614,0.026802802,0.312071225,0.864088403,2.6802802,31.2071225,50.9252526,0.309585214,0.251062483,0.203427851,0.152535394,0.083389044,2022,allindia,99,All India,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
615,0.000889736,0.069883417,0.509252526,0.0889736,6.9883417,62.3522619,0.069788471,0.114262126,0.173899129,0.252608478,0.389441818,2022,sectorallindia,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
616,0.004116419,0.112078186,0.623522619,0.4116419,11.2078186,74.7282463,0.110985719,0.164675504,0.201129153,0.242393494,0.280816138,2022,sectorallindia,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
617,0.00869235,0.173482783,0.747282463,0.869235,17.3482783,82.5166373,0.171741188,0.216247484,0.222390428,0.216334149,0.173286751,2022,sectorallindia,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
618,0.013353539,0.233260245,0.825166373,1.3353539,23.3260245,84.465661,0.231105849,0.247274816,0.224542424,0.184284523,0.112792388,2022,sectorallindia,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
619,0.016605543,0.253921679,0.84465661,1.6605543,25.3921679,87.5304665,0.251618773,0.250672817,0.225616172,0.17428872,0.097803518,2022,sectorallindia,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
620,0.028277778,0.324453693,0.875304665,2.8277778,32.4453693,25.9861254,0.321789593,0.254679829,0.202480689,0.145898998,0.0751509,2022,sectorallindia,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
621,0.000623971,0.019330603,0.259861254,0.0623971,1.9330603,33.4063528,0.019234093,0.047858518,0.086752124,0.212677121,0.633478165,2022,sectorallindia,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
622,0.000755501,0.028470976,0.334063528,0.0755501,2.8470976,55.9434023,0.028043047,0.062334534,0.118852809,0.231586426,0.55918318,2022,sectorallindia,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
623,0.003839616,0.081702054,0.559434023,0.3839616,8.1702054,70.1737028,0.080920219,0.133063838,0.190773055,0.257360399,0.337882459,2022,sectorallindia,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
624,0.005946108,0.147164506,0.701737028,0.5946108,14.7164506,74.3484277,0.145119324,0.19499965,0.215762913,0.235892594,0.208225518,2022,sectorallindia,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
625,0.009894214,0.183054138,0.743484277,0.9894214,18.3054138,80.9473091,0.181351572,0.204499245,0.225690067,0.210374519,0.178084582,2022,sectorallindia,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
626,0.019620707,0.251777314,0.809473091,1.9620707,25.1777314,32.4618029,0.250158459,0.233448654,0.20803988,0.184849992,0.123503037,2022,sectorallindia,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
627,0,0.0035818,0.324618029,0,0.35818,32.8792412,0.0035818,0.055707768,0.137986258,0.204740509,0.597983658,2022,state,NA,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
628,0,0.023853958,0.328792412,0,2.3853958,56.1377092,0.023853958,0.093590297,0.099375352,0.197251737,0.585928679,2022,state,NA,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
629,0,0.052317789,0.561377092,0,5.2317789,69.5432589,0.052317791,0.127619356,0.195878863,0.305252284,0.318931699,2022,state,NA,Jammu and Kashmir,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
630,0,0.113983477,0.695432589,0,11.3983477,74.9459036,0.111683257,0.220167622,0.22113274,0.233581334,0.213435039,2022,state,NA,Jammu and Kashmir,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
631,0.006107089,0.15469464,0.749459036,0.6107089,15.469464,81.0209993,0.151665419,0.219263241,0.254043669,0.222395018,0.152632669,2022,state,NA,Jammu and Kashmir,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
632,0.010021331,0.237524505,0.810209993,1.0021331,23.7524505,9.5320036,0.234618068,0.259415656,0.217162699,0.157669142,0.13113445,2022,state,NA,Jammu and Kashmir,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
633,0,0,0.095320036,0,0,23.3298529,0,0,0.014242712,0.119962826,0.86579448,2022,state,NA,Himachal Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
634,0,0.026415487,0.233298529,0,2.6415487,40.633541,0.026415488,0.016012413,0.10113845,0.169139251,0.687294424,2022,state,NA,Himachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
635,0.000786405,0.018897051,0.40633541,0.0786405,1.8897051,58.0401665,0.018897051,0.104213372,0.144568205,0.250079453,0.482241929,2022,state,NA,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
636,0,0.053558302,0.580401665,0,5.3558302,65.1364012,0.053558301,0.152979866,0.226454973,0.259377182,0.307629675,2022,state,NA,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
637,0,0.077163705,0.651364012,0,7.7163705,71.5282254,0.077163704,0.202812746,0.230841517,0.234767377,0.254414648,2022,state,NA,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
638,0.00350022,0.10731963,0.715282254,0.350022,10.731963,18.9247158,0.104621485,0.210747987,0.214698881,0.282557309,0.187374324,2022,state,NA,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
639,0,0.017696293,0.189247158,0,1.7696293,21.4927067,0.017696293,0.017531203,0.050318539,0.218101501,0.696352482,2022,state,NA,Punjab,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
640,0.001817999,0.014311327,0.214927067,0.1817999,1.4311327,50.9719204,0.014311328,0.025260221,0.095567361,0.213762045,0.651099026,2022,state,NA,Punjab,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
641,0.001814807,0.038639198,0.509719204,0.1814807,3.8639198,64.9094748,0.037776336,0.106007986,0.194795743,0.301068127,0.360351831,2022,state,NA,Punjab,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
