,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
7436,0,0.192851394,0.481392324,0.119951233,2011,State,All,Owns Dwelling,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7437,1,0.218041211,0.198757619,0.504223466,2011,State,All,Owns Dwelling,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7438,0,0.499608994,0.293653429,0.151544243,2011,State,All,Owns Dwelling,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7439,1,0.472858191,0.122002512,0.39792183,2011,State,All,Owns Dwelling,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7440,0,0.262559116,0.52955246,0.078119636,2011,State,All,Owns Dwelling,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7441,1,0.210680574,0.439158499,0.332823694,2011,State,All,Owns Dwelling,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7442,0,0.51751703,0.235861585,0.181425005,2011,State,All,Owns Dwelling,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7443,1,0.45297426,0.116203263,0.391696215,2011,State,All,Owns Dwelling,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7444,0,0.156049117,0.605849922,0.114119187,2011,State,All,Owns Dwelling,state,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7445,1,0.319501221,0.370784283,0.285021782,2011,State,All,Owns Dwelling,state,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7446,0,0.574186802,0.214591563,0.144670218,2011,State,All,Owns Dwelling,state,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7447,1,0.290770292,0.203108028,0.485354304,2011,State,All,Owns Dwelling,state,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7448,0,0.067319289,0.894822001,0.028914673,2011,State,All,Owns Dwelling,state,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7449,1,0.38125056,0.400118023,0.218631402,2011,State,All,Owns Dwelling,state,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7450,0,0.37125653,0.525882781,0,2011,State,All,Owns Dwelling,state,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7451,1,0.576099694,0.413847834,0.010052468,2011,State,All,Owns Dwelling,state,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7452,0,0.40688616,0.437048614,0.048946302,2011,State,All,Owns Dwelling,state,99,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7453,1,0.502757907,0.301122129,0.141141787,2011,State,All,Owns Dwelling,state,99,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7454,0,0.646868646,0.205856189,0.071202323,2011,State,All,Owns Dwelling,state,99,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7455,1,0.597409964,0.076370127,0.29484427,2011,State,All,Owns Dwelling,state,99,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7456,0,0.221188009,0.638651907,0.079964481,2011,State,All,Owns Dwelling,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7457,1,0.287197173,0.375456423,0.333439797,2011,State,All,Owns Dwelling,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7458,0,0.606107175,0.199306086,0.122830078,2011,State,All,Owns Dwelling,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7459,1,0.379293114,0.11308182,0.480622768,2011,State,All,Owns Dwelling,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7460,0,0.229940742,0.71867156,0.021218171,2011,State,All,Owns Dwelling,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7461,1,0.254227668,0.667185903,0.078455128,2011,State,All,Owns Dwelling,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7462,0,0.527131975,0.411351532,0.019053165,2011,State,All,Owns Dwelling,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7463,1,0.446927249,0.467983097,0.075472124,2011,State,All,Owns Dwelling,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7464,0,0.211590707,0.529227912,0.082298003,2011,State,All,Owns Dwelling,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7465,1,0.300871193,0.25877592,0.41672349,2011,State,All,Owns Dwelling,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7466,0,0.628894567,0.170536622,0.148135588,2011,State,All,Owns Dwelling,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7467,1,0.569041729,0.073728293,0.333053499,2011,State,All,Owns Dwelling,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7468,0,0.241624802,0.551168263,0.091322854,2011,State,All,Owns Dwelling,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7469,1,0.478042454,0.258018523,0.206409901,2011,State,All,Owns Dwelling,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7470,0,0.68565613,0.170745343,0.098318666,2011,State,All,Owns Dwelling,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7471,1,0.617980301,0.054543119,0.301596314,2011,State,All,Owns Dwelling,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7472,0,0.296671093,0.308368593,0.142240435,2011,State,All,Owns Dwelling,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7473,1,0.555185854,0.123001345,0.243654504,2011,State,All,Owns Dwelling,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7474,0,0.615629077,0.111466572,0.153529361,2011,State,All,Owns Dwelling,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7475,1,0.521547675,0.041454315,0.365238935,2011,State,All,Owns Dwelling,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7476,0,0.382350504,0.454793602,0.02416452,2011,State,All,Owns Dwelling,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7477,1,0.443687439,0.337392777,0.169200003,2011,State,All,Owns Dwelling,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7478,0,0.459572226,0.499631256,0.018482029,2011,State,All,Owns Dwelling,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7479,1,0.83348304,0.140568018,0.025948936,2011,State,All,Owns Dwelling,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7480,0,0.248909354,0.646463454,0.046043307,2011,State,All,Owns Dwelling,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7481,1,0.489240766,0.363117695,0.10785871,2011,State,All,Owns Dwelling,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7482,0,0.762786329,0.206218824,0.00526095,2011,State,All,Owns Dwelling,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7483,1,0.836325467,0.086951837,0.018791774,2011,State,All,Owns Dwelling,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7484,0,0.465214729,0.448345184,0,2011,State,All,Owns Dwelling,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7485,1,0.320089161,0.43899557,0,2011,State,All,Owns Dwelling,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7486,0,0.468431622,0.478470653,0.0028777,2011,State,All,Owns Dwelling,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7487,1,0.767785192,0.144999266,0.010457763,2011,State,All,Owns Dwelling,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7488,0,0.135096401,0.561809361,0.014302226,2011,State,All,Owns Dwelling,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7489,1,0.694963634,0.200151145,0.071798295,2011,State,All,Owns Dwelling,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7490,0,0.471929699,0.472660065,0.026530635,2011,State,All,Owns Dwelling,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7491,1,0.747787654,0.151136622,0.042152211,2011,State,All,Owns Dwelling,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7492,0,0.30270198,0.655327499,0.023979852,2011,State,All,Owns Dwelling,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7493,1,0.326422006,0.351574779,0.303169221,2011,State,All,Owns Dwelling,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7494,0,0.482642949,0.467553467,0.014052915,2011,State,All,Owns Dwelling,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7495,1,0.810379326,0.082436599,0.070912696,2011,State,All,Owns Dwelling,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7496,0,0.161599353,0.601800323,0.03477294,2011,State,All,Owns Dwelling,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7497,1,0.163847163,0.161867008,0.581388772,2011,State,All,Owns Dwelling,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7498,0,0.470158517,0.193102658,0.266091734,2011,State,All,Owns Dwelling,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7499,1,0.35502705,0.051985878,0.570071995,2011,State,All,Owns Dwelling,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7500,0,0.377989411,0.529769599,0.016543113,2011,State,All,Owns Dwelling,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7501,1,0.279791564,0.470818639,0.170471609,2011,State,All,Owns Dwelling,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7502,0,0.47833553,0.389049023,0.078488901,2011,State,All,Owns Dwelling,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7503,1,0.751488328,0.094582073,0.146517023,2011,State,All,Owns Dwelling,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7504,0,0.204936445,0.662335873,0.062814809,2011,State,All,Owns Dwelling,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7505,1,0.154029116,0.558386207,0.267831475,2011,State,All,Owns Dwelling,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7506,0,0.61529839,0.214023873,0.087225907,2011,State,All,Owns Dwelling,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7507,1,0.757804275,0.071696356,0.150164664,2011,State,All,Owns Dwelling,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7508,0,0.302666396,0.48350209,0.133990332,2011,State,All,Owns Dwelling,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7509,1,0.397714406,0.194870278,0.37989375,2011,State,All,Owns Dwelling,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7510,0,0.528121054,0.235211611,0.154179871,2011,State,All,Owns Dwelling,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7511,1,0.413843334,0.067220964,0.49067539,2011,State,All,Owns Dwelling,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7512,0,0.26301527,0.560338676,0.059596911,2011,State,All,Owns Dwelling,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7513,1,0.132977024,0.532942116,0.245224684,2011,State,All,Owns Dwelling,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7514,0,0.468823195,0.221950457,0.184191972,2011,State,All,Owns Dwelling,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7515,1,0.609624147,0.042721063,0.293561906,2011,State,All,Owns Dwelling,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7516,0,0.23252669,0.626393795,0.048944131,2011,State,All,Owns Dwelling,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7517,1,0.486664593,0.182002991,0.236293092,2011,State,All,Owns Dwelling,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7518,0,0.581652224,0.221355617,0.117853373,2011,State,All,Owns Dwelling,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7519,1,0.54878062,0.050509591,0.37921077,2011,State,All,Owns Dwelling,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7520,0,0.122676119,0.656706929,0.133632436,2011,State,All,Owns Dwelling,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7521,1,0.153836995,0.269290805,0.519368708,2011,State,All,Owns Dwelling,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7522,0,0.635706067,0.231901422,0.097179197,2011,State,All,Owns Dwelling,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7523,1,0.537028074,0.05610152,0.396216154,2011,State,All,Owns Dwelling,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7524,0,0.183201805,0.61939162,0.083762392,2011,State,All,Owns Dwelling,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7525,1,0.290720969,0.297710329,0.355818361,2011,State,All,Owns Dwelling,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7526,0,0.649090111,0.2270412,0.097024322,2011,State,All,Owns Dwelling,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7527,1,0.524842501,0.075245857,0.392676264,2011,State,All,Owns Dwelling,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7528,0,0.247659013,0.716213346,0.011050256,2011,State,All,Owns Dwelling,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7529,1,0.347603947,0.475057185,0.145363748,2011,State,All,Owns Dwelling,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7530,0,0.558856726,0.323621213,0.085456215,2011,State,All,Owns Dwelling,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7531,1,0.532286882,0.096626595,0.359540224,2011,State,All,Owns Dwelling,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7532,0,0.040487058,0.883624136,0.075888813,2011,State,All,Owns Dwelling,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7533,1,0.292754531,0.526956499,0.066326901,2011,State,All,Owns Dwelling,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7534,0,0.459689796,0.527498424,5.06E-05,2011,State,All,Owns Dwelling,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7535,1,0.466875583,0.349653631,0.173346311,2011,State,All,Owns Dwelling,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7536,0,0.257568985,0.614109814,0.053694565,2011,State,All,Owns Dwelling,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7537,1,0.2700091,0.354295135,0.312049955,2011,State,All,Owns Dwelling,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7538,0,0.505270541,0.332027286,0.119979933,2011,State,All,Owns Dwelling,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7539,1,0.457453132,0.143534675,0.386694342,2011,State,All,Owns Dwelling,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7540,0,0.276739389,0.398548484,0.214362055,2011,State,All,Owns Dwelling,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7541,1,0.360644728,0.326411068,0.242402136,2011,State,All,Owns Dwelling,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7542,0,0.446083277,0.137295246,0.368406653,2011,State,All,Owns Dwelling,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7543,1,0.40563798,0.075278275,0.496511608,2011,State,All,Owns Dwelling,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7544,0,0.319315463,0.523144364,0.10070309,2011,State,All,Owns Dwelling,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7545,1,0.302339107,0.239767253,0.413747162,2011,State,All,Owns Dwelling,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7546,0,0.588734686,0.17035675,0.218782008,2011,State,All,Owns Dwelling,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7547,1,0.505038619,0.080413915,0.402551025,2011,State,All,Owns Dwelling,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7548,0,0.349887013,0.588246226,0.031403951,2011,State,All,Owns Dwelling,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7549,1,0.674007475,0.185207173,0.140785351,2011,State,All,Owns Dwelling,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7550,0,0.427405834,0.376369178,0.094842538,2011,State,All,Owns Dwelling,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7551,1,0.458855033,0.37563023,0.140082046,2011,State,All,Owns Dwelling,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7552,0,0.231873974,0.694357932,0.022851301,2011,State,All,Owns Dwelling,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7553,1,0,0,0,2011,State,All,Owns Dwelling,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7554,0,0.217978671,0.405855894,0.201893419,2011,State,All,Owns Dwelling,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7555,1,0.280257136,0.468692929,0.251049966,2011,State,All,Owns Dwelling,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7556,0,0.254170895,0.302183002,0.286509007,2011,State,All,Owns Dwelling,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7557,1,0.1902401,0.20367901,0.538529158,2011,State,All,Owns Dwelling,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7558,0,0.357829958,0.200282991,0.316800445,2011,State,All,Owns Dwelling,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7559,1,0.262241751,0.120804556,0.525131404,2011,State,All,Owns Dwelling,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7560,0,0.271076173,0.47811836,0.175977185,2011,State,All,Owns Dwelling,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7561,1,0.313060701,0.335008919,0.313799858,2011,State,All,Owns Dwelling,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7562,0,0.345143288,0.234313071,0.360694975,2011,State,All,Owns Dwelling,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7563,1,0.239287198,0.106419586,0.631943524,2011,State,All,Owns Dwelling,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7564,0,0.308891237,0.496476233,0.103628777,2011,State,All,Owns Dwelling,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7565,1,0.262907088,0.163774133,0.573318779,2011,State,All,Owns Dwelling,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7566,0,0.271633416,0.395688742,0.262166709,2011,State,All,Owns Dwelling,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7567,1,0.089430325,0.084503904,0.697580218,2011,State,All,Owns Dwelling,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7568,0,0.233898357,0.596626401,0.152372539,2011,State,All,Owns Dwelling,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7569,1,0.840860248,0.108911373,0.050228372,2011,State,All,Owns Dwelling,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7570,0,0.418449074,0.454170644,0.089749917,2011,State,All,Owns Dwelling,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7571,1,0.403111994,0,0.544726074,2011,State,All,Owns Dwelling,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7572,0,0.22671026,0.586858451,0.122209817,2011,State,All,Owns Dwelling,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7573,1,0.354709208,0.346984506,0.247427657,2011,State,All,Owns Dwelling,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
