State,Code,Indicator,Year,Value
Chhattisgarh,primary_balance,Primary balance,2008,-0.46
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2008,14.75
Chhattisgarh,sector_other,Other,2008,8.39
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2008,16.22
Chhattisgarh,capex_pct_gdp,Capital Outlay,2009,2.52
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2009,15.87
Chhattisgarh,fiscal_balance,Fiscal balance,2009,-2.53
Chhattisgarh,gdp_growth,"GDP growth, percent",2009,3.42
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2009,135.21
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2009,1.1
Chhattisgarh,interest_pct_gdp,Interest payments,2009,1.01
Chhattisgarh,liab_pct_gdp,Total liabilities,2009,14.94
Chhattisgarh,loans_pct_gdp,Loans and Advances,2009,0.82
Chhattisgarh,primary_balance,Primary balance,2009,-1.52
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2009,16.69
Chhattisgarh,sector_other,Other,2009,3.42
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2009,19.22
Chhattisgarh,capex_pct_gdp,Capital Outlay,2010,2.26
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2010,14.8
Chhattisgarh,fiscal_balance,Fiscal balance,2010,-0.12
Chhattisgarh,gdp_growth,"GDP growth, percent",2010,10.6
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2010,149.53
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2010,7.45
Chhattisgarh,interest_pct_gdp,Interest payments,2010,0.92
Chhattisgarh,liab_pct_gdp,Total liabilities,2010,13.04
Chhattisgarh,loans_pct_gdp,Loans and Advances,2010,0.43
Chhattisgarh,primary_balance,Primary balance,2010,0.8
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2010,17.38
Chhattisgarh,sector_other,Other,2010,10.6
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2010,17.5
Chhattisgarh,capex_pct_gdp,Capital Outlay,2011,2.57
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2011,14.31
Chhattisgarh,fiscal_balance,Fiscal balance,2011,-1.32
Chhattisgarh,gdp_growth,"GDP growth, percent",2011,5.71
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2011,158.07
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2011,4.51
Chhattisgarh,inflation,Inflation,2011,3.2
Chhattisgarh,interest_pct_gdp,Interest payments,2011,0.75
Chhattisgarh,liab_pct_gdp,Total liabilities,2011,11.35
Chhattisgarh,loans_pct_gdp,Loans and Advances,2011,0.8
Chhattisgarh,primary_balance,Primary balance,2011,-0.56
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2011,16.36
Chhattisgarh,sector_other,Other,2011,5.71
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2011,17.68
Chhattisgarh,capex_pct_gdp,Capital Outlay,2012,2.77
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2012,15.19
Chhattisgarh,fiscal_balance,Fiscal balance,2012,-2.37
Chhattisgarh,gdp_growth,"GDP growth, percent",2012,5.0
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2012,165.98
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2012,2.9
Chhattisgarh,inflation,Inflation,2012,9.74
Chhattisgarh,interest_pct_gdp,Interest payments,2012,0.65
Chhattisgarh,liab_pct_gdp,Total liabilities,2012,12.1
Chhattisgarh,loans_pct_gdp,Loans and Advances,2012,1.06
Chhattisgarh,primary_balance,Primary balance,2012,-1.72
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2012,16.66
Chhattisgarh,sector_agriculture,Agriculture,2012,3.13
Chhattisgarh,sector_industry,Industry,2012,1.96
Chhattisgarh,sector_other,Other,2012,-0.09
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2012,19.03
Chhattisgarh,capex_pct_gdp,Capital Outlay,2013,2.21
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2013,15.89
Chhattisgarh,fiscal_balance,Fiscal balance,2013,-3.24
Chhattisgarh,gdp_growth,"GDP growth, percent",2013,10.0
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2013,182.58
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2013,8.16
Chhattisgarh,inflation,Inflation,2013,10.72
Chhattisgarh,interest_pct_gdp,Interest payments,2013,0.65
Chhattisgarh,liab_pct_gdp,Total liabilities,2013,12.61
Chhattisgarh,loans_pct_gdp,Loans and Advances,2013,0.64
Chhattisgarh,pov_index,Multilateral poverty index,2013,35.42
Chhattisgarh,primary_balance,Primary balance,2013,-2.59
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2013,15.5
Chhattisgarh,sector_agriculture,Agriculture,2013,2.52
Chhattisgarh,sector_industry,Industry,2013,6.88
Chhattisgarh,sector_other,Other,2013,0.6
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2013,18.74
Chhattisgarh,capex_pct_gdp,Capital Outlay,2014,2.99
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2014,17.86
Chhattisgarh,fiscal_balance,Fiscal balance,2014,-3.74
Chhattisgarh,gdp_growth,"GDP growth, percent",2014,1.77
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2014,185.81
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2014,-0.47
Chhattisgarh,inflation,Inflation,2014,6.44
Chhattisgarh,interest_pct_gdp,Interest payments,2014,0.75
Chhattisgarh,liab_pct_gdp,Total liabilities,2014,14.06
Chhattisgarh,loans_pct_gdp,Loans and Advances,2014,0.04
Chhattisgarh,primary_balance,Primary balance,2014,-2.99
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2014,17.15
Chhattisgarh,sector_agriculture,Agriculture,2014,2.41
Chhattisgarh,sector_industry,Industry,2014,-0.72
Chhattisgarh,sector_other,Other,2014,0.08
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2014,20.9
Chhattisgarh,capex_pct_gdp,Capital Outlay,2015,3.53
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2015,19.41
Chhattisgarh,fiscal_balance,Fiscal balance,2015,-2.55
Chhattisgarh,gdp_growth,"GDP growth, percent",2015,2.57
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2015,190.58
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2015,0.51
Chhattisgarh,inflation,Inflation,2015,6.72
Chhattisgarh,interest_pct_gdp,Interest payments,2015,0.95
Chhattisgarh,liab_pct_gdp,Total liabilities,2015,17.44
Chhattisgarh,loans_pct_gdp,Loans and Advances,2015,0.07
Chhattisgarh,pov_index,Multilateral poverty index,2015,29.9
Chhattisgarh,primary_balance,Primary balance,2015,-1.6
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2015,20.46
Chhattisgarh,sector_agriculture,Agriculture,2015,1.28
Chhattisgarh,sector_industry,Industry,2015,0.87
Chhattisgarh,sector_other,Other,2015,0.41
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2015,23.01
Chhattisgarh,capex_pct_gdp,Capital Outlay,2016,3.6
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2016,18.33
Chhattisgarh,fiscal_balance,Fiscal balance,2016,-1.61
Chhattisgarh,gdp_growth,"GDP growth, percent",2016,12.13
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2016,213.7
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2016,9.29
Chhattisgarh,inflation,Inflation,2016,3.6
Chhattisgarh,interest_pct_gdp,Interest payments,2016,1.02
Chhattisgarh,liab_pct_gdp,Total liabilities,2016,16.51
Chhattisgarh,loans_pct_gdp,Loans and Advances,2016,0.1
Chhattisgarh,primary_balance,Primary balance,2016,-0.58
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2016,20.43
Chhattisgarh,sector_agriculture,Agriculture,2016,6.05
Chhattisgarh,sector_industry,Industry,2016,2.31
Chhattisgarh,sector_other,Other,2016,3.77
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2016,22.03
Chhattisgarh,capex_pct_gdp,Capital Outlay,2017,3.54
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2017,19.89
Chhattisgarh,fiscal_balance,Fiscal balance,2017,-2.46
Chhattisgarh,gdp_growth,"GDP growth, percent",2017,3.01
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2017,220.14
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2017,1.84
Chhattisgarh,inflation,Inflation,2017,2.61
Chhattisgarh,interest_pct_gdp,Interest payments,2017,1.1
Chhattisgarh,liab_pct_gdp,Total liabilities,2017,19.47
Chhattisgarh,loans_pct_gdp,Loans and Advances,2017,0.13
Chhattisgarh,primary_balance,Primary balance,2017,-1.36
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2017,21.1
Chhattisgarh,sector_agriculture,Agriculture,2017,-1.08
Chhattisgarh,sector_industry,Industry,2017,3.89
Chhattisgarh,sector_other,Other,2017,0.2
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2017,23.56
Chhattisgarh,capex_pct_gdp,Capital Outlay,2018,2.72
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2018,19.69
Chhattisgarh,fiscal_balance,Fiscal balance,2018,-2.59
Chhattisgarh,gdp_growth,"GDP growth, percent",2018,11.1
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2018,244.58
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2018,10.33
Chhattisgarh,inflation,Inflation,2018,2.48
Chhattisgarh,interest_pct_gdp,Interest payments,2018,1.12
Chhattisgarh,liab_pct_gdp,Total liabilities,2018,21.09
Chhattisgarh,loans_pct_gdp,Loans and Advances,2018,0.07
Chhattisgarh,primary_balance,Primary balance,2018,-1.47
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2018,19.9
Chhattisgarh,sector_agriculture,Agriculture,2018,5.22
Chhattisgarh,sector_industry,Industry,2018,7.23
Chhattisgarh,sector_other,Other,2018,-1.35
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2018,22.49
Chhattisgarh,capex_pct_gdp,Capital Outlay,2019,2.49
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2019,21.32
Chhattisgarh,fiscal_balance,Fiscal balance,2019,-5.29
Chhattisgarh,gdp_growth,"GDP growth, percent",2019,2.85
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2019,251.55
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2019,1.84
Chhattisgarh,inflation,Inflation,2019,2.4
Chhattisgarh,interest_pct_gdp,Interest payments,2019,1.44
Chhattisgarh,liab_pct_gdp,Total liabilities,2019,24.95
Chhattisgarh,loans_pct_gdp,Loans and Advances,2019,0.02
Chhattisgarh,pov_index,Multilateral poverty index,2019,16.37
Chhattisgarh,primary_balance,Primary balance,2019,-3.85
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2019,18.53
Chhattisgarh,sector_agriculture,Agriculture,2019,3.43
Chhattisgarh,sector_industry,Industry,2019,1.06
Chhattisgarh,sector_other,Other,2019,-1.64
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2019,23.82
Chhattisgarh,capex_pct_gdp,Capital Outlay,2020,2.56
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2020,19.88
Chhattisgarh,fiscal_balance,Fiscal balance,2020,-4.52
Chhattisgarh,gdp_growth,"GDP growth, percent",2020,-0.14
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2020,251.19
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2020,-3.04
Chhattisgarh,inflation,Inflation,2020,7.93
Chhattisgarh,interest_pct_gdp,Interest payments,2020,1.6
Chhattisgarh,liab_pct_gdp,Total liabilities,2020,28.39
Chhattisgarh,loans_pct_gdp,Loans and Advances,2020,0.01
Chhattisgarh,primary_balance,Primary balance,2020,-2.92
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2020,17.93
Chhattisgarh,sector_agriculture,Agriculture,2020,2.93
Chhattisgarh,sector_industry,Industry,2020,1.74
Chhattisgarh,sector_other,Other,2020,-4.81
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2020,22.45
Chhattisgarh,capex_pct_gdp,Capital Outlay,2021,2.56
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2021,18.27
Chhattisgarh,cvi,Climate Vulnerability Index,2021,0.62
Chhattisgarh,fiscal_balance,Fiscal balance,2021,-1.51
Chhattisgarh,gdp_growth,"GDP growth, percent",2021,11.71
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2021,280.61
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2021,11.2
Chhattisgarh,inflation,Inflation,2021,4.29
Chhattisgarh,interest_pct_gdp,Interest payments,2021,1.5
Chhattisgarh,liab_pct_gdp,Total liabilities,2021,26.03
Chhattisgarh,loans_pct_gdp,Loans and Advances,2021,0.08
Chhattisgarh,primary_balance,Primary balance,2021,-0.01
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2021,19.4
Chhattisgarh,sector_agriculture,Agriculture,2021,1.44
Chhattisgarh,sector_industry,Industry,2021,7.83
Chhattisgarh,sector_other,Other,2021,2.43
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2021,20.91
Chhattisgarh,capex_pct_gdp,Capital Outlay,2022,2.87
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2022,18.36
Chhattisgarh,fiscal_balance,Fiscal balance,2022,-1.04
Chhattisgarh,gdp_growth,"GDP growth, percent",2022,7.67
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2022,302.12
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2022,6.05
Chhattisgarh,inflation,Inflation,2022,4.77
Chhattisgarh,interest_pct_gdp,Interest payments,2022,1.37
Chhattisgarh,liab_pct_gdp,Total liabilities,2022,25.44
Chhattisgarh,loans_pct_gdp,Loans and Advances,2022,0.02
Chhattisgarh,pov_index,Multilateral poverty index,2022,11.71
Chhattisgarh,primary_balance,Primary balance,2022,0.34
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2022,20.21
Chhattisgarh,sector_agriculture,Agriculture,2022,2.38
Chhattisgarh,sector_industry,Industry,2022,3.83
Chhattisgarh,sector_other,Other,2022,1.46
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2022,21.25
Chhattisgarh,capex_pct_gdp,Capital Outlay,2023,4.2
Chhattisgarh,cur_exp_pct_gdp,Total current expenditure,2023,25.11
Chhattisgarh,fiscal_balance,Fiscal balance,2023,-7.37
Chhattisgarh,gdp_growth,"GDP growth, percent",2023,6.56
Chhattisgarh,gdp_percapita,"GDP per capita, thousand INR",2023,321.94
Chhattisgarh,growth_pcgdp,Growth of real per capita income,2023,4.85
Chhattisgarh,inflation,Inflation,2023,3.38
Chhattisgarh,interest_pct_gdp,Interest payments,2023,1.39
Chhattisgarh,loans_pct_gdp,Loans and Advances,2023,0.07
Chhattisgarh,primary_balance,Primary balance,2023,-5.97
Chhattisgarh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2023,22.01
Chhattisgarh,sector_agriculture,Agriculture,2023,2.68
Chhattisgarh,sector_industry,Industry,2023,3.56
Chhattisgarh,sector_other,Other,2023,0.32
Chhattisgarh,total_exp_pct_gdp,Total expenditures,2023,29.38
Chhattisgarh,inflation,Inflation,2024,2.93
Goa,capex_pct_gdp,Capital Outlay,1990,6.14
Goa,cur_exp_pct_gdp,Total current expenditure,1990,17.03
Goa,fiscal_balance,Fiscal balance,1990,-6.06
Goa,gdp_percapita,"GDP per capita, thousand INR",1990,7.99
Goa,interest_pct_gdp,Interest payments,1990,1.85
Goa,loans_pct_gdp,Loans and Advances,1990,0.36
Goa,primary_balance,Primary balance,1990,-4.21
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1990,17.47
Goa,total_exp_pct_gdp,Total expenditures,1990,23.53
Goa,capex_pct_gdp,Capital Outlay,1991,5.77
Goa,cur_exp_pct_gdp,Total current expenditure,1991,17.12
Goa,fiscal_balance,Fiscal balance,1991,-6.59
Goa,gdp_growth,"GDP growth, percent",1991,-1.02
Goa,gdp_percapita,"GDP per capita, thousand INR",1991,7.91
Goa,growth_pcgdp,Growth of real per capita income,1991,-1.99
Goa,interest_pct_gdp,Interest payments,1991,2.96
Goa,loans_pct_gdp,Loans and Advances,1991,0.33
Goa,primary_balance,Primary balance,1991,-3.63
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1991,16.63
Goa,sector_other,Other,1991,-1.02
Goa,total_exp_pct_gdp,Total expenditures,1991,23.22
Goa,capex_pct_gdp,Capital Outlay,1992,4.67
Goa,cur_exp_pct_gdp,Total current expenditure,1992,18.49
Goa,fiscal_balance,Fiscal balance,1992,-4.51
Goa,gdp_growth,"GDP growth, percent",1992,12.98
Goa,gdp_percapita,"GDP per capita, thousand INR",1992,8.93
Goa,growth_pcgdp,Growth of real per capita income,1992,12.43
Goa,interest_pct_gdp,Interest payments,1992,2.85
Goa,loans_pct_gdp,Loans and Advances,1992,0.25
Goa,primary_balance,Primary balance,1992,-1.67
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1992,18.9
Goa,sector_other,Other,1992,12.98
Goa,total_exp_pct_gdp,Total expenditures,1992,23.42
Goa,capex_pct_gdp,Capital Outlay,1993,3.76
Goa,cur_exp_pct_gdp,Total current expenditure,1993,17.69
Goa,fiscal_balance,Fiscal balance,1993,-2.58
Goa,gdp_growth,"GDP growth, percent",1993,4.31
Goa,gdp_percapita,"GDP per capita, thousand INR",1993,9.32
Goa,growth_pcgdp,Growth of real per capita income,1993,2.16
Goa,interest_pct_gdp,Interest payments,1993,2.8
Goa,loans_pct_gdp,Loans and Advances,1993,0.19
Goa,primary_balance,Primary balance,1993,0.22
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1993,19.06
Goa,sector_other,Other,1993,4.31
Goa,total_exp_pct_gdp,Total expenditures,1993,21.64
Goa,capex_pct_gdp,Capital Outlay,1994,3.51
Goa,cur_exp_pct_gdp,Total current expenditure,1994,16.57
Goa,fiscal_balance,Fiscal balance,1994,-1.67
Goa,gdp_growth,"GDP growth, percent",1994,4.92
Goa,gdp_percapita,"GDP per capita, thousand INR",1994,9.78
Goa,growth_pcgdp,Growth of real per capita income,1994,2.53
Goa,interest_pct_gdp,Interest payments,1994,2.4
Goa,loans_pct_gdp,Loans and Advances,1994,0.11
Goa,primary_balance,Primary balance,1994,0.73
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1994,18.52
Goa,sector_other,Other,1994,4.92
Goa,total_exp_pct_gdp,Total expenditures,1994,20.19
Goa,capex_pct_gdp,Capital Outlay,1995,3.86
Goa,cur_exp_pct_gdp,Total current expenditure,1995,23.3
Goa,fiscal_balance,Fiscal balance,1995,-3.0
Goa,gdp_growth,"GDP growth, percent",1995,7.59
Goa,gdp_percapita,"GDP per capita, thousand INR",1995,10.52
Goa,growth_pcgdp,Growth of real per capita income,1995,5.61
Goa,interest_pct_gdp,Interest payments,1995,2.67
Goa,loans_pct_gdp,Loans and Advances,1995,0.11
Goa,primary_balance,Primary balance,1995,-0.33
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1995,24.27
Goa,sector_other,Other,1995,7.59
Goa,total_exp_pct_gdp,Total expenditures,1995,27.27
Goa,capex_pct_gdp,Capital Outlay,1996,3.15
Goa,cur_exp_pct_gdp,Total current expenditure,1996,19.6
Goa,fiscal_balance,Fiscal balance,1996,-2.68
Goa,gdp_growth,"GDP growth, percent",1996,15.26
Goa,gdp_percapita,"GDP per capita, thousand INR",1996,12.13
Goa,growth_pcgdp,Growth of real per capita income,1996,15.38
Goa,interest_pct_gdp,Interest payments,1996,2.5
Goa,loans_pct_gdp,Loans and Advances,1996,0.07
Goa,primary_balance,Primary balance,1996,-0.19
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1996,20.13
Goa,sector_other,Other,1996,15.26
Goa,total_exp_pct_gdp,Total expenditures,1996,22.82
Goa,capex_pct_gdp,Capital Outlay,1997,2.29
Goa,cur_exp_pct_gdp,Total current expenditure,1997,22.46
Goa,fiscal_balance,Fiscal balance,1997,-2.61
Goa,gdp_growth,"GDP growth, percent",1997,2.82
Goa,gdp_percapita,"GDP per capita, thousand INR",1997,12.47
Goa,growth_pcgdp,Growth of real per capita income,1997,-0.44
Goa,interest_pct_gdp,Interest payments,1997,2.36
Goa,loans_pct_gdp,Loans and Advances,1997,0.05
Goa,primary_balance,Primary balance,1997,-0.25
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1997,22.18
Goa,sector_other,Other,1997,2.82
Goa,total_exp_pct_gdp,Total expenditures,1997,24.79
Goa,capex_pct_gdp,Capital Outlay,1998,2.07
Goa,cur_exp_pct_gdp,Total current expenditure,1998,20.88
Goa,fiscal_balance,Fiscal balance,1998,-4.46
Goa,gdp_growth,"GDP growth, percent",1998,22.61
Goa,gdp_percapita,"GDP per capita, thousand INR",1998,15.29
Goa,growth_pcgdp,Growth of real per capita income,1998,23.16
Goa,interest_pct_gdp,Interest payments,1998,2.33
Goa,loans_pct_gdp,Loans and Advances,1998,0.1
Goa,primary_balance,Primary balance,1998,-2.13
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1998,18.6
Goa,sector_other,Other,1998,22.61
Goa,total_exp_pct_gdp,Total expenditures,1998,23.06
Goa,capex_pct_gdp,Capital Outlay,1999,1.88
Goa,cur_exp_pct_gdp,Total current expenditure,1999,20.93
Goa,fiscal_balance,Fiscal balance,1999,-5.04
Goa,gdp_growth,"GDP growth, percent",1999,2.11
Goa,gdp_percapita,"GDP per capita, thousand INR",1999,15.61
Goa,growth_pcgdp,Growth of real per capita income,1999,0.03
Goa,interest_pct_gdp,Interest payments,1999,2.6
Goa,loans_pct_gdp,Loans and Advances,1999,0.12
Goa,primary_balance,Primary balance,1999,-2.45
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",1999,17.89
Goa,sector_other,Other,1999,2.11
Goa,total_exp_pct_gdp,Total expenditures,1999,22.93
Goa,capex_pct_gdp,Capital Outlay,2000,2.49
Goa,cur_exp_pct_gdp,Total current expenditure,2000,23.32
Goa,fiscal_balance,Fiscal balance,2000,-5.79
Goa,gdp_growth,"GDP growth, percent",2000,-3.74
Goa,gdp_percapita,"GDP per capita, thousand INR",2000,15.03
Goa,growth_pcgdp,Growth of real per capita income,2000,-7.82
Goa,interest_pct_gdp,Interest payments,2000,2.9
Goa,loans_pct_gdp,Loans and Advances,2000,0.21
Goa,primary_balance,Primary balance,2000,-2.89
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2000,20.24
Goa,sector_other,Other,2000,-3.74
Goa,total_exp_pct_gdp,Total expenditures,2000,26.03
Goa,capex_pct_gdp,Capital Outlay,2001,2.4
Goa,cur_exp_pct_gdp,Total current expenditure,2001,27.3
Goa,fiscal_balance,Fiscal balance,2001,-5.44
Goa,gdp_growth,"GDP growth, percent",2001,4.5
Goa,gdp_percapita,"GDP per capita, thousand INR",2001,15.7
Goa,growth_pcgdp,Growth of real per capita income,2001,0.9
Goa,interest_pct_gdp,Interest payments,2001,3.33
Goa,loans_pct_gdp,Loans and Advances,2001,0.08
Goa,primary_balance,Primary balance,2001,-2.12
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2001,24.33
Goa,sector_other,Other,2001,4.5
Goa,total_exp_pct_gdp,Total expenditures,2001,29.77
Goa,capex_pct_gdp,Capital Outlay,2002,2.35
Goa,cur_exp_pct_gdp,Total current expenditure,2002,22.77
Goa,fiscal_balance,Fiscal balance,2002,-4.39
Goa,gdp_growth,"GDP growth, percent",2002,7.08
Goa,gdp_percapita,"GDP per capita, thousand INR",2002,16.81
Goa,growth_pcgdp,Growth of real per capita income,2002,3.21
Goa,interest_pct_gdp,Interest payments,2002,3.32
Goa,loans_pct_gdp,Loans and Advances,2002,0.14
Goa,primary_balance,Primary balance,2002,-1.07
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2002,20.87
Goa,sector_other,Other,2002,7.08
Goa,total_exp_pct_gdp,Total expenditures,2002,25.26
Goa,capex_pct_gdp,Capital Outlay,2003,2.99
Goa,cur_exp_pct_gdp,Total current expenditure,2003,17.48
Goa,fiscal_balance,Fiscal balance,2003,-4.48
Goa,gdp_growth,"GDP growth, percent",2003,7.49
Goa,gdp_percapita,"GDP per capita, thousand INR",2003,18.07
Goa,growth_pcgdp,Growth of real per capita income,2003,3.95
Goa,interest_pct_gdp,Interest payments,2003,3.18
Goa,loans_pct_gdp,Loans and Advances,2003,0.1
Goa,primary_balance,Primary balance,2003,-1.3
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2003,16.09
Goa,sector_other,Other,2003,7.49
Goa,total_exp_pct_gdp,Total expenditures,2003,20.57
Goa,capex_pct_gdp,Capital Outlay,2004,3.42
Goa,cur_exp_pct_gdp,Total current expenditure,2004,15.61
Goa,fiscal_balance,Fiscal balance,2004,-4.47
Goa,gdp_growth,"GDP growth, percent",2004,10.19
Goa,gdp_percapita,"GDP per capita, thousand INR",2004,19.92
Goa,growth_pcgdp,Growth of real per capita income,2004,7.55
Goa,interest_pct_gdp,Interest payments,2004,2.59
Goa,loans_pct_gdp,Loans and Advances,2004,0.06
Goa,primary_balance,Primary balance,2004,-1.88
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2004,14.62
Goa,sector_other,Other,2004,10.19
Goa,total_exp_pct_gdp,Total expenditures,2004,19.09
Goa,capex_pct_gdp,Capital Outlay,2005,4.14
Goa,cur_exp_pct_gdp,Total current expenditure,2005,15.61
Goa,fiscal_balance,Fiscal balance,2005,-4.34
Goa,gdp_growth,"GDP growth, percent",2005,7.54
Goa,gdp_percapita,"GDP per capita, thousand INR",2005,21.42
Goa,growth_pcgdp,Growth of real per capita income,2005,5.04
Goa,interest_pct_gdp,Interest payments,2005,2.85
Goa,liab_pct_gdp,Total liabilities,2005,36.53
Goa,loans_pct_gdp,Loans and Advances,2005,0.05
Goa,pov_index,Multilateral poverty index,2005,18.2
Goa,primary_balance,Primary balance,2005,-1.49
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2005,15.46
Goa,sector_other,Other,2005,7.54
Goa,total_exp_pct_gdp,Total expenditures,2005,19.8
Goa,capex_pct_gdp,Capital Outlay,2006,3.87
Goa,cur_exp_pct_gdp,Total current expenditure,2006,15.25
Goa,fiscal_balance,Fiscal balance,2006,-3.05
Goa,gdp_growth,"GDP growth, percent",2006,10.02
Goa,gdp_percapita,"GDP per capita, thousand INR",2006,23.56
Goa,growth_pcgdp,Growth of real per capita income,2006,6.7
Goa,interest_pct_gdp,Interest payments,2006,2.64
Goa,liab_pct_gdp,Total liabilities,2006,36.09
Goa,loans_pct_gdp,Loans and Advances,2006,0.05
Goa,primary_balance,Primary balance,2006,-0.41
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2006,16.13
Goa,sector_other,Other,2006,10.02
Goa,total_exp_pct_gdp,Total expenditures,2006,19.17
Goa,capex_pct_gdp,Capital Outlay,2007,3.59
Goa,cur_exp_pct_gdp,Total current expenditure,2007,14.5
Goa,fiscal_balance,Fiscal balance,2007,-2.85
Goa,gdp_growth,"GDP growth, percent",2007,5.54
Goa,gdp_percapita,"GDP per capita, thousand INR",2007,24.87
Goa,growth_pcgdp,Growth of real per capita income,2007,0.96
