,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,age_cat1,age_cat2,age_cat3,age_cat4,owns_land
1269,0.01,0.56,0.97,0.02,0.54,0.97,2011,State,All,Gender,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1270,0.03,0.65,0.97,0.12,0.58,0.97,2011,State,All,Gender,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1271,0.24,0.62,0.86,0.33,0.61,0.86,2011,State,All,Gender,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1272,0.27,0.59,0.86,0.36,0.57,0.86,2011,State,All,Gender,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1273,0,0.47,0.87,0.05,0.27,0.87,2011,State,All,Gender,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1274,0.08,0.54,0.95,0.17,0.49,0.95,2011,State,All,Gender,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1275,0.37,0.88,0.99,0.52,0.83,0.99,2011,State,All,Gender,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1276,0.36,0.84,0.99,0.54,0.81,0.99,2011,State,All,Gender,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1277,0.01,0.33,0.86,0.04,0.3,0.86,2011,State,All,Gender,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1278,0.06,0.47,0.91,0.14,0.41,0.91,2011,State,All,Gender,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1279,0.09,0.49,0.88,0.21,0.45,0.88,2011,State,All,Gender,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1280,0.07,0.62,0.96,0.16,0.56,0.96,2011,State,All,Gender,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1281,0.07,0.55,0.97,0.15,0.52,0.97,2011,State,All,Gender,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1282,0.08,0.65,0.97,0.18,0.62,0.97,2011,State,All,Gender,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1283,0.19,0.74,0.98,0.35,0.68,0.98,2011,State,All,Gender,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1284,0.23,0.76,0.97,0.37,0.72,0.97,2011,State,All,Gender,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1285,0.16,0.66,0.93,0.29,0.62,0.93,2011,State,All,Gender,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1286,0.18,0.67,0.92,0.3,0.63,0.92,2011,State,All,Gender,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1287,0.4,0.78,0.99,0.56,0.76,0.99,2011,State,All,Gender,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1288,0.27,0.8,0.97,0.45,0.77,0.97,2011,State,All,Gender,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1289,0.16,0.69,0.98,0.32,0.63,0.98,2011,State,All,Gender,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1290,0.27,0.8,0.97,0.45,0.77,0.97,2011,State,All,Gender,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1291,0.24,0.76,0.94,0.41,0.75,0.94,2011,State,All,Gender,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1292,0.25,0.78,0.96,0.37,0.74,0.96,2011,State,All,Gender,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1293,0.24,0.7,0.96,0.38,0.65,0.96,2011,State,All,Gender,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1294,0.29,0.75,0.95,0.43,0.72,0.95,2011,State,All,Gender,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1295,0.16,0.59,0.95,0.21,0.56,0.95,2011,State,All,Gender,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1296,0.16,0.61,0.95,0.28,0.58,0.95,2011,State,All,Gender,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1297,0.3,0.37,0.94,0.3,0.37,0.94,2011,State,All,Gender,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1298,0.22,0.63,0.91,0.28,0.56,0.91,2011,State,All,Gender,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1299,0.09,0.54,0.89,0.16,0.5,0.89,2011,State,All,Gender,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1300,0.09,0.55,0.9,0.18,0.5,0.9,2011,State,All,Gender,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1301,0.09,0.53,0.92,0.2,0.47,0.92,2011,State,All,Gender,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1302,0.04,0.45,0.9,0.12,0.39,0.91,2011,State,All,Gender,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1303,0.07,0.53,0.87,0.18,0.5,0.87,2011,State,All,Gender,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1304,0.06,0.5,0.89,0.13,0.45,0.89,2011,State,All,Gender,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1305,0.02,0.32,0.85,0.04,0.3,0.85,2011,State,All,Gender,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1306,0.04,0.27,0.81,0.05,0.25,0.82,2011,State,All,Gender,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1307,0,0.11,0.76,0,0.08,0.76,2011,State,All,Gender,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1308,0,0.09,0.6,0,0.07,0.6,2011,State,All,Gender,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1309,0.04,0.34,0.77,0.1,0.31,0.77,2011,State,All,Gender,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1310,0.02,0.28,0.79,0.05,0.24,0.8,2011,State,All,Gender,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1311,0.08,0.39,0.87,0.12,0.32,0.88,2011,State,All,Gender,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1312,0.05,0.39,0.86,0.1,0.35,0.87,2011,State,All,Gender,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1313,0,0.25,0.81,0.01,0.16,0.81,2011,State,All,Gender,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1314,0.01,0.2,0.79,0.03,0.15,0.79,2011,State,All,Gender,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1315,0,0.06,0.71,0,0.06,0.71,2011,State,All,Gender,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1316,0,0.06,0.61,0,0.03,0.61,2011,State,All,Gender,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1317,0.06,0.55,0.94,0.13,0.52,0.94,2011,State,All,Gender,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1318,0.03,0.42,0.89,0.08,0.36,0.89,2011,State,All,Gender,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1319,0,0.58,0.84,0,0.51,0.84,2011,State,All,Gender,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1320,0,0.27,0.9,0,0.15,0.9,2011,State,All,Gender,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1321,0.02,0.29,0.82,0.06,0.21,0.82,2011,State,urban/rural,Gender,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1322,0.04,0.39,0.93,0.07,0.33,0.93,2011,State,urban/rural,Gender,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
1323,0.02,0.29,0.83,0.05,0.26,0.83,2011,State,urban/rural,Gender,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
1324,0.03,0.34,0.89,0.05,0.3,0.89,2011,State,urban/rural,Gender,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
