,welfareagg_21_cat1,welfareagg_21_cat2,welfareagg_21_cat3,welfareagg_21_cat4,welfareagg_21_cat5,welfare_agg21_sp,year,level,area,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,owns_land
17177,1,0,0,0,0,1767.57,2011,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17178,1,0,0,0,0,1642.59,2011,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17179,1,0,0,0,0,1502.94,2011,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17180,1,0,0,0,0,1482.76,2011,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17181,1,0,0,0,0,1362,2011,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17182,0,0,0,0,1,5417.22,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17183,0,0,0,0,1,6438.59,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17184,0,0,0,0,1,6236.13,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17185,0,0,0,0,1,5526.8,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17186,0,0,0,0,1,4849.39,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17187,0,0,0,0,1,5637.53,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17188,0,0,0,1,0,3405.5,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17189,0,0,0,1,0,3636.4,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17190,0,0,0,1,0,3393.32,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17191,0,0,0,1,0,3596.33,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17192,0,0,0,1,0,3403.94,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17193,0,0,0,1,0,3464.58,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17194,0,0,1,0,0,3053.76,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17195,0,0,1,0,0,2646.07,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17196,0,0,1,0,0,2735.62,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17197,0,0,1,0,0,2693.6,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17198,0,0,1,0,0,2691.73,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17199,0,0,1,0,0,2662.2,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17200,0,1,0,0,0,2109.95,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17201,0,1,0,0,0,2106.18,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17202,0,1,0,0,0,2053.19,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17203,0,1,0,0,0,2005.65,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17204,0,1,0,0,0,2102.1,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17205,0,1,0,0,0,2071.99,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17206,1,0,0,0,0,1536.32,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17207,1,0,0,0,0,1415.45,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17208,1,0,0,0,0,1468.53,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17209,1,0,0,0,0,1409.05,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17210,1,0,0,0,0,1516.47,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17211,1,0,0,0,0,1410.3,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17212,1,0,0,0,0,1654.29,2011,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17213,0,0,0,0,1,4832.5,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17214,0,0,0,0,1,7777.87,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17215,0,0,0,0,1,4793.8,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17216,0,0,0,0,1,4726.37,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17217,0,0,0,0,1,5098.29,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17218,0,0,0,0,1,5533.03,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17219,0,0,0,1,0,3353.99,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17220,0,0,0,1,0,3683.04,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17221,0,0,0,1,0,3528.83,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17222,0,0,0,1,0,3777.1,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17223,0,0,0,1,0,3702.24,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17224,0,0,0,1,0,3528.02,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17225,0,0,1,0,0,2800.42,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17226,0,0,1,0,0,2759.79,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17227,0,0,1,0,0,2736.33,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17228,0,0,1,0,0,2721.52,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17229,0,0,1,0,0,2787.96,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17230,0,0,1,0,0,2763.31,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17231,0,1,0,0,0,2263.71,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17232,0,1,0,0,0,2239.23,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17233,0,1,0,0,0,2100.19,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17234,0,1,0,0,0,2082.03,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17235,0,1,0,0,0,2051.37,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17236,0,1,0,0,0,2050.92,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17237,1,0,0,0,0,1230.69,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17238,1,0,0,0,0,1615.06,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17239,1,0,0,0,0,1540.16,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17240,1,0,0,0,0,1516.3,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17241,1,0,0,0,0,1428.46,2011,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17242,0,0,0,0,1,4764.21,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17243,0,0,0,0,1,7830.92,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17244,0,0,0,0,1,5795.89,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17245,0,0,0,0,1,5622.34,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17246,0,0,0,0,1,7221.01,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17247,0,0,0,0,1,5298.5,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17248,0,0,0,1,0,4281.86,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17249,0,0,0,1,0,4077.83,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17250,0,0,0,1,0,3258.91,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17251,0,0,0,1,0,3295.22,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17252,0,0,0,1,0,3508.63,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17253,0,0,1,0,0,2608.27,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17254,0,0,1,0,0,2522.18,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17255,0,0,1,0,0,2419.39,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17256,0,0,1,0,0,2499.84,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17257,0,0,1,0,0,2524.43,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17258,0,1,0,0,0,2054.66,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17259,0,1,0,0,0,1862.33,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17260,0,1,0,0,0,1909.1,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17261,0,1,0,0,0,2082.88,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17262,1,0,0,0,0,1571.43,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17263,1,0,0,0,0,956.83,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17264,1,0,0,0,0,1325.79,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17265,1,0,0,0,0,1250.66,2011,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17266,0,0,0,0,1,5362.36,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17267,0,0,0,0,1,5305.03,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17268,0,0,0,0,1,5346.7,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17269,0,0,0,0,1,5082.81,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17270,0,0,0,0,1,4914.53,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17271,0,0,0,0,1,4757.72,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17272,0,0,0,1,0,3735.21,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17273,0,0,0,1,0,3534.38,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17274,0,0,0,1,0,3563.52,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17275,0,0,0,1,0,3461.51,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17276,0,0,0,1,0,3517.64,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17277,0,0,0,1,0,3498.2,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17278,0,0,1,0,0,2669.29,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17279,0,0,1,0,0,2742.38,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17280,0,0,1,0,0,2636.83,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17281,0,0,1,0,0,2718.33,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17282,0,0,1,0,0,2701.85,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17283,0,0,1,0,0,2628.86,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17284,0,1,0,0,0,2187.4,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17285,0,1,0,0,0,2042.26,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17286,0,1,0,0,0,2154.04,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17287,0,1,0,0,0,2085.41,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17288,0,1,0,0,0,2117.14,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17289,0,1,0,0,0,2097.79,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17290,1,0,0,0,0,1777.43,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17291,1,0,0,0,0,1510,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17292,1,0,0,0,0,1569.66,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17293,1,0,0,0,0,1558.63,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17294,1,0,0,0,0,1573.74,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17295,1,0,0,0,0,1555.34,2011,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17296,0,0,0,0,1,7045.12,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17297,0,0,0,0,1,5642.98,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17298,0,0,0,0,1,4816.11,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17299,0,0,0,0,1,5584.17,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17300,0,0,0,0,1,5006.51,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17301,0,0,0,0,1,5063.25,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17302,0,0,0,1,0,3582.79,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17303,0,0,0,1,0,3638.63,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17304,0,0,0,1,0,3723.21,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17305,0,0,0,1,0,3476.57,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17306,0,0,0,1,0,3529.57,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17307,0,0,0,1,0,3576.16,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17308,0,0,1,0,0,2921.65,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17309,0,0,1,0,0,2624.35,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17310,0,0,1,0,0,2669.24,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17311,0,0,1,0,0,2681.82,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17312,0,0,1,0,0,2711.8,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17313,0,0,1,0,0,2720.33,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17314,0,1,0,0,0,1916.29,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17315,0,1,0,0,0,1926.11,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17316,0,1,0,0,0,2157.39,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17317,0,1,0,0,0,2062.24,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17318,0,1,0,0,0,2178.84,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17319,0,1,0,0,0,2063.02,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17320,1,0,0,0,0,1768.5,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17321,1,0,0,0,0,1666.91,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17322,1,0,0,0,0,1692.45,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17323,1,0,0,0,0,1538.48,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
