,welfare_agg21_sp,year,level,area,dem,SourceSheet,sector2,quintile_overall,state,age_cat,edu_cat,gen_cat,hhsize_cat,owns_land,nat_quint,sec_quint,state_sec_quint,state_quint,nat_age_quint,sec_age_quint,state_age_quint,state_sec_age_quint,nat_edu_quint,sec_edu_quint,state_edu_quint,state_sec_edu_quint,nat_gen_quint,sec_gen_quint,state_gen_quint,state_sec_gen_quint,nat_hhsize_quint,sec_hhsize_quint,state_hhsize_quint,state_sec_hhsize_quint,nat_land_quint,sec_land_quint,state_land_quint,state_sec_land_quint
16185,1833.51,2011,State,urban/rural,Education,state_sec_quint,0,3,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16186,2360.64,2011,State,urban/rural,Education,state_sec_quint,0,4,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16187,3588.9,2011,State,urban/rural,Education,state_sec_quint,0,5,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16188,1191.41,2011,State,urban/rural,Education,state_sec_quint,0,1,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16189,1628.52,2011,State,urban/rural,Education,state_sec_quint,0,2,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190,1997.05,2011,State,urban/rural,Education,state_sec_quint,0,3,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191,2397.7,2011,State,urban/rural,Education,state_sec_quint,0,4,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16192,3519.18,2011,State,urban/rural,Education,state_sec_quint,0,5,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16193,1517.82,2011,State,urban/rural,Education,state_sec_quint,0,1,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16194,2106.18,2011,State,urban/rural,Education,state_sec_quint,0,2,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16195,2420.87,2011,State,urban/rural,Education,state_sec_quint,0,3,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16196,2895.18,2011,State,urban/rural,Education,state_sec_quint,0,4,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16197,4416.47,2011,State,urban/rural,Education,state_sec_quint,0,5,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16198,1536.32,2011,State,urban/rural,Education,state_sec_quint,0,1,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16199,2432.31,2011,State,urban/rural,Education,state_sec_quint,0,2,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16200,3053.76,2011,State,urban/rural,Education,state_sec_quint,0,3,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16201,3405.5,2011,State,urban/rural,Education,state_sec_quint,0,4,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16202,5417.22,2011,State,urban/rural,Education,state_sec_quint,0,5,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16203,1654.29,2011,State,urban/rural,Education,state_sec_quint,0,NA,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16204,1081.32,2011,State,urban/rural,Education,state_sec_quint,1,1,Madhya Pradesh,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16205,1408.07,2011,State,urban/rural,Education,state_sec_quint,1,2,Madhya Pradesh,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16206,1613.74,2011,State,urban/rural,Education,state_sec_quint,1,3,Madhya Pradesh,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16207,2072.69,2011,State,urban/rural,Education,state_sec_quint,1,4,Madhya Pradesh,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16208,3156.18,2011,State,urban/rural,Education,state_sec_quint,1,5,Madhya Pradesh,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16209,1285.63,2011,State,urban/rural,Education,state_sec_quint,1,1,Madhya Pradesh,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16210,1750.21,2011,State,urban/rural,Education,state_sec_quint,1,2,Madhya Pradesh,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16211,2235.46,2011,State,urban/rural,Education,state_sec_quint,1,3,Madhya Pradesh,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16212,2724.44,2011,State,urban/rural,Education,state_sec_quint,1,4,Madhya Pradesh,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16213,3618.49,2011,State,urban/rural,Education,state_sec_quint,1,5,Madhya Pradesh,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16214,1276.92,2011,State,urban/rural,Education,state_sec_quint,1,1,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16215,1680.76,2011,State,urban/rural,Education,state_sec_quint,1,2,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16216,1965.96,2011,State,urban/rural,Education,state_sec_quint,1,3,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16217,2555.49,2011,State,urban/rural,Education,state_sec_quint,1,4,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16218,3920.05,2011,State,urban/rural,Education,state_sec_quint,1,5,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16219,1501.02,2011,State,urban/rural,Education,state_sec_quint,1,1,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16220,2116.61,2011,State,urban/rural,Education,state_sec_quint,1,2,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16221,2672.79,2011,State,urban/rural,Education,state_sec_quint,1,3,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16222,3563.58,2011,State,urban/rural,Education,state_sec_quint,1,4,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16223,5516.18,2011,State,urban/rural,Education,state_sec_quint,1,5,Madhya Pradesh,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16224,1828.85,2011,State,urban/rural,Education,state_sec_quint,1,1,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16225,2684.21,2011,State,urban/rural,Education,state_sec_quint,1,2,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16226,3576.84,2011,State,urban/rural,Education,state_sec_quint,1,3,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16227,5069.74,2011,State,urban/rural,Education,state_sec_quint,1,4,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16228,7749.2,2011,State,urban/rural,Education,state_sec_quint,1,5,Madhya Pradesh,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16229,2404.53,2011,State,urban/rural,Education,state_sec_quint,1,1,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16230,3255.78,2011,State,urban/rural,Education,state_sec_quint,1,2,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16231,4538.24,2011,State,urban/rural,Education,state_sec_quint,1,3,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16232,5616.93,2011,State,urban/rural,Education,state_sec_quint,1,4,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16233,8827.97,2011,State,urban/rural,Education,state_sec_quint,1,5,Madhya Pradesh,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16234,6092.3,2011,State,urban/rural,Education,state_sec_quint,1,NA,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16235,1298.55,2011,State,urban/rural,Education,state_sec_quint,0,1,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16236,1573.98,2011,State,urban/rural,Education,state_sec_quint,0,2,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16237,1908.29,2011,State,urban/rural,Education,state_sec_quint,0,3,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16238,2255.14,2011,State,urban/rural,Education,state_sec_quint,0,4,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16239,2950.94,2011,State,urban/rural,Education,state_sec_quint,0,5,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16240,1453.54,2011,State,urban/rural,Education,state_sec_quint,0,1,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16241,1779.48,2011,State,urban/rural,Education,state_sec_quint,0,2,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16242,2040.15,2011,State,urban/rural,Education,state_sec_quint,0,3,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16243,2312.46,2011,State,urban/rural,Education,state_sec_quint,0,4,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16244,3308.88,2011,State,urban/rural,Education,state_sec_quint,0,5,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16245,1497.59,2011,State,urban/rural,Education,state_sec_quint,0,1,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16246,1900.93,2011,State,urban/rural,Education,state_sec_quint,0,2,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16247,2338.98,2011,State,urban/rural,Education,state_sec_quint,0,3,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16248,2770.29,2011,State,urban/rural,Education,state_sec_quint,0,4,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16249,4088.62,2011,State,urban/rural,Education,state_sec_quint,0,5,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16250,1601.82,2011,State,urban/rural,Education,state_sec_quint,0,1,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16251,1895.4,2011,State,urban/rural,Education,state_sec_quint,0,2,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16252,2266.15,2011,State,urban/rural,Education,state_sec_quint,0,3,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16253,3128.3,2011,State,urban/rural,Education,state_sec_quint,0,4,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16254,4212.53,2011,State,urban/rural,Education,state_sec_quint,0,5,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16255,2759.79,2011,State,urban/rural,Education,state_sec_quint,0,1,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16256,2905.78,2011,State,urban/rural,Education,state_sec_quint,0,2,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16257,3210.98,2011,State,urban/rural,Education,state_sec_quint,0,3,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16258,3683.04,2011,State,urban/rural,Education,state_sec_quint,0,4,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16259,6595.37,2011,State,urban/rural,Education,state_sec_quint,0,5,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16260,2800.42,2011,State,urban/rural,Education,state_sec_quint,0,1,Gujarat,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16261,3197.7,2011,State,urban/rural,Education,state_sec_quint,0,3,Gujarat,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16262,3353.99,2011,State,urban/rural,Education,state_sec_quint,0,4,Gujarat,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16263,4273.18,2011,State,urban/rural,Education,state_sec_quint,0,5,Gujarat,NA,Post-graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16264,1341.16,2011,State,urban/rural,Education,state_sec_quint,1,1,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16265,1673.97,2011,State,urban/rural,Education,state_sec_quint,1,2,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16266,2149.17,2011,State,urban/rural,Education,state_sec_quint,1,3,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16267,2638.79,2011,State,urban/rural,Education,state_sec_quint,1,4,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16268,3241.74,2011,State,urban/rural,Education,state_sec_quint,1,5,Gujarat,NA,No education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16269,1579.27,2011,State,urban/rural,Education,state_sec_quint,1,1,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16270,2021.92,2011,State,urban/rural,Education,state_sec_quint,1,2,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16271,2487.65,2011,State,urban/rural,Education,state_sec_quint,1,3,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16272,3179.2,2011,State,urban/rural,Education,state_sec_quint,1,4,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16273,3795.81,2011,State,urban/rural,Education,state_sec_quint,1,5,Gujarat,NA,Primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16274,1532.66,2011,State,urban/rural,Education,state_sec_quint,1,1,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16275,2372.93,2011,State,urban/rural,Education,state_sec_quint,1,2,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16276,2660.78,2011,State,urban/rural,Education,state_sec_quint,1,3,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16277,3401.15,2011,State,urban/rural,Education,state_sec_quint,1,4,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16278,4488.12,2011,State,urban/rural,Education,state_sec_quint,1,5,Gujarat,NA,Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16279,1689.53,2011,State,urban/rural,Education,state_sec_quint,1,1,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16280,2544.95,2011,State,urban/rural,Education,state_sec_quint,1,2,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16281,3096.22,2011,State,urban/rural,Education,state_sec_quint,1,3,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16282,3737.23,2011,State,urban/rural,Education,state_sec_quint,1,4,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16283,4991.24,2011,State,urban/rural,Education,state_sec_quint,1,5,Gujarat,NA,Higher Secondary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16284,2276.73,2011,State,urban/rural,Education,state_sec_quint,1,1,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16285,3287.22,2011,State,urban/rural,Education,state_sec_quint,1,2,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16286,3947.35,2011,State,urban/rural,Education,state_sec_quint,1,3,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16287,5163.19,2011,State,urban/rural,Education,state_sec_quint,1,4,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16288,7531.66,2011,State,urban/rural,Education,state_sec_quint,1,5,Gujarat,NA,Diploma/Graduate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
